ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
MAR,2015-06-30,"Hotels, Resorts & Cruise Lines",HST|BKNG|BBY|SJM|HLT,HLT|CCL|BKNG|RCL|EXPE,0.8443794788176443,0.7492650299109325,0.09511444890671183
MAS,2015-06-30,Building Products,TJX|CMG|BALL|HAL|ULTA,BLDR|TT|JCI|LII|AOS,0.48442491549408917,0.15523597709887013,0.329188938395219
MCHP,2015-06-30,Semiconductors,SNPS|INTC|T|TXN|PTC,FSLR|SWKS|TXN|NVDA|AMD,0.5642858221161448,0.7106441787308447,-0.14635835661469998
MCO,2015-06-30,Financial Exchanges & Data,IQV|CRH|SW|STE|APA,FDS|NDAQ|CME|SPGI|ICE,0.460037773202845,0.8099468760689552,-0.3499091028661102
MDLZ,2015-06-30,Packaged Foods & Meats,SJM|GEN|AON|TSN|TRGP,MKC|CAG|CPB|TSN|HRL,0.4797693039822146,0.6771059878972325,-0.1973366839150179
MDT,2015-06-30,Health Care Equipment,HSIC|IQV|BSX|SPGI|CVS,RMD|ISRG|DXCM|ABT|PODD,0.809753774580601,0.6283030426035306,0.1814507319770704
MKC,2015-06-30,Packaged Foods & Meats,RL|BLK|EVRG|NWS|NXPI,GIS|CPB|MDLZ|TSN|HRL,0.6446587735996565,0.6480318832627245,-0.00337310966306803
MPWR,2015-06-30,Semiconductors,ON|INTC|TXN|ADSK|SW,AMD|ADI|MU|NVDA|FSLR,0.7939555796258766,0.6894343843984885,0.10452119522738812
MRK,2015-06-30,Pharmaceuticals,PFE|GILD|IQV|CDW|REGN,VTRS|BMY|ZTS|LLY|JNJ,0.7406698677186524,0.6209045653586325,0.11976530236001992
MSCI,2015-06-30,Financial Exchanges & Data,KKR|PFG|ARES|EPAM|BX,NDAQ|CBOE|FDS|CME|MCO,0.6656026036526055,0.7806372956010159,-0.11503469194841043
MTD,2015-06-30,Life Sciences Tools & Services,IQV|CTSH|EPAM|TECH|ACN,TECH|WAT|A|DHR|CRL,0.7442416896859697,0.7962535594096659,-0.0520118697236962
MU,2015-06-30,Semiconductors,MCHP|AMAT|REG|BAC|ETN,AVGO|ADI|FSLR|NVDA|QCOM,0.3938416682893275,0.7059483322564835,-0.312106663967156
NCLH,2015-06-30,"Hotels, Resorts & Cruise Lines",RCL|CPAY|L|TDG|AON,RCL|HLT|CCL|MAR|BKNG,0.7479390190980723,0.7942672711145072,-0.04632825201643498
NDAQ,2015-06-30,Financial Exchanges & Data,DHR|ROP|CME|SMCI|INTC,CBOE|CME|SPGI|ICE|MCO,0.282231113134685,0.7359780478566446,-0.45374693472195954
NDSN,2015-06-30,Industrial Machinery & Supplies & Components,WY|ACN|CTSH|CSCO|AON,PH|ITW|IEX|GWW|DOV,0.6127961785794385,0.7677345587707545,-0.154938380191316
NEE,2015-06-30,Multi-Utilities,NRG|ES|AES|NTRS|WDC,XEL|PCG|DTE|CNP|ED,0.6161216335716481,0.9276053382090684,-0.31148370463742037
NI,2015-06-30,Multi-Utilities,NTRS|APD|ATO|ADM|NVDA,DTE|AEE|ED|NEE|XEL,0.12560860513115932,0.4162727247942332,-0.2906641196630739
NOC,2015-06-30,Aerospace & Defense,HII|AXON|LMT|RTX|GD,LMT|TDG|GD|TXT|GE,0.6787383493480575,0.7483413758809492,-0.06960302653289163
NTRS,2015-06-30,Asset Management & Custody Banks,BAC|PNC|YUM|TRGP|ES,APO|ARES|BLK|BX|AMP,0.8022110627372185,0.8190896164123332,-0.016878553675114705
NVDA,2015-06-30,Semiconductors,INTC|CMI|PTC|SMCI|CTSH,AMD|ON|TXN|QCOM|ADI,0.5388230857631087,0.7238126974314714,-0.1849896116683627
NXPI,2015-06-30,Semiconductors,SW|PSKY|APO|DIS|APA,AVGO|NVDA|MPWR|ADI|FSLR,0.5436310079578415,0.711217707526738,-0.1675866995688965
ON,2015-06-30,Semiconductors,INTC|MPWR|ROP|ADSK|TXN,ADI|AMD|TXN|AVGO|MCHP,0.6788111800336724,0.7172445333808042,-0.03843335334713183
ORCL,2015-06-30,Application Software,NOW|INTC|ANET|SNPS|CDW,ADBE|CRM|INTU|SNPS|TYL,0.5900059463268945,0.724332092585171,-0.13432614625827644
OXY,2015-06-30,Oil & Gas Exploration & Production,DVN|EOG|COP|PSX|KMI,FANG|CTRA|TPL|EOG|APA,0.8991063313970061,0.8946299256597456,0.0044764057372604915
PCG,2015-06-30,Multi-Utilities,EBAY|PEG|CPRT|HPQ|NRG,D|SRE|AEE|NI|NEE,0.47838644774630334,0.8877117887539832,-0.4093253410076798
PEG,2015-06-30,Electric Utilities,GNRC|BK|CAH|FE|AES,EVRG|EXC|ES|PPL|EIX,0.46843232498937115,0.9230019588204931,-0.4545696338311219
PFE,2015-06-30,Pharmaceuticals,IQV|CAH|CI|NXPI|APO,JNJ|BMY|VTRS|LLY|ZTS,0.6985368172845321,0.4347713566495233,0.2637654606350088
PGR,2015-06-30,Property & Casualty Insurance,WRB|AIZ|PFE|PFG|SPG,CB|ACGL|WRB|CINF|HIG,0.44697781138904136,0.4162046341241331,0.030773177264908247
PH,2015-06-30,Industrial Machinery & Supplies & Components,PSX|DIS|AMCR|STE|SW,PNR|XYL|DOV|NDSN|SNA,0.7318223904087544,0.828673090247447,-0.09685069983869254
PNC,2015-06-30,Diversified Banks,BR|DHR|EPAM|GE|TEL,C|JPM|USB|BAC|TFC,0.7513340037344212,0.9343315974213762,-0.182997593686955
PNR,2015-06-30,Industrial Machinery & Supplies & Components,AOS|APD|RTX|DHR|XYL,IEX|XYL|PH|DOV|ITW,0.75357778318025,0.8417628568585728,-0.08818507367832273
PNW,2015-06-30,Multi-Utilities,LHX|BBY|AES|EMR|GILD,ED|NEE|CNP|PCG|D,0.2887968980443531,0.9045706721843574,-0.6157737741400042
PODD,2015-06-30,Health Care Equipment,CRL|DECK|TPR|GRMN|AMGN,ZBH|BSX|IDXX|BAX|STE,0.37647040564638806,0.6674809735890399,-0.29101056794265184
PPG,2015-06-30,Specialty Chemicals,AMAT|TDY|COHR|AOS|APTV,SHW|LYB|DD|IFF|ECL,0.585134675403511,0.8528731399524765,-0.26773846454896544
PPL,2015-06-30,Electric Utilities,EXC|LNT|PEG|GNRC|FE,SO|ETR|AEP|PEG|EVRG,0.7533528314686994,0.8909116820199038,-0.13755885055120443
PTC,2015-06-30,Application Software,TEL|INTC|EPAM|CDW|ROP,WDAY|TRMB|ADSK|CRM|ADBE,-0.027134836167677596,-0.030273363778046226,0.0031385276103686292
QCOM,2015-06-30,Semiconductors,CCI|TMUS|FAST|PTC|NWSA,NVDA|ON|MU|MCHP|INTC,-0.1586086706956319,0.3595015228802065,-0.5181101935758383
RCL,2015-06-30,"Hotels, Resorts & Cruise Lines",NCLH|CPAY|ACN|CHRW|AON,MAR|HLT|CCL|EXPE|NCLH,0.8198459911027469,0.899920694917336,-0.08007470381458903
REGN,2015-06-30,Biotechnology,CRL|INCY|BIIB|BLDR|EW,GILD|VRTX|AMGN|INCY|BIIB,0.6938198472665311,0.7164324903011305,-0.022612643034599422
RMD,2015-06-30,Health Care Equipment,CAH|IQV|ARE|MNST|LLY,BSX|DXCM|IDXX|ABT|MDT,0.42489477006557624,0.48577726472958704,-0.0608824946640108
RTX,2015-06-30,Aerospace & Defense,APTV|APD|CTSH|A|EPAM,GE|HII|LHX|GD|TDG,0.34242675736014094,0.5686669062318314,-0.22624014887169042
RVTY,2015-06-30,Health Care Equipment,MCK|FE|A|EME|ZTS,ISRG|ZBH|ABT|DXCM|STE,0.6339253941759576,0.4774336448929197,0.15649174928303794
SHW,2015-06-30,Specialty Chemicals,NEM|WSM|JNJ|AVY|STZ,LYB|DD|ECL|IFF|PPG,0.21888398092145947,0.3708714465857356,-0.15198746566427615
SJM,2015-06-30,Packaged Foods & Meats,MDLZ|NWS|NXPI|CI|TPL,TSN|CAG|GIS|MKC|HSY,0.4725534614039323,0.8101055820144096,-0.33755212061047735
SNA,2015-06-30,Industrial Machinery & Supplies & Components,INTC|AES|CDW|TYL|APTV,PNR|GWW|DOV|XYL|NDSN,0.7251413276373009,0.7064411144016792,0.018700213235621654
SNPS,2015-06-30,Application Software,INTC|CDW|EPAM|ORCL|JBL,CDNS|CRM|ORCL|TYL|WDAY,0.4685898072740405,0.6826956262242072,-0.21410581895016673
SO,2015-06-30,Electric Utilities,ALB|LLY|EQIX|BLDR|KMB,PEG|PPL|ES|WEC|DUK,0.2555215474276524,0.89838908883584,-0.6428675414081877
SPGI,2015-06-30,Financial Exchanges & Data,TDG|BSX|IT|PFE|ROP,ICE|NDAQ|MCO|CME|FDS,0.6211478210690183,0.6601479095572214,-0.03900008848820302
SRE,2015-06-30,Multi-Utilities,APTV|BBY|AES|FE|NEM,NI|D|PNW|DTE|CMS,0.3787917250067991,0.7889493075753586,-0.41015758256855955
STE,2015-06-30,Health Care Equipment,SW|PSKY|APO|DIS|APA,ZBH|ABT|ISRG|MDT|RVTY,0.45656905395730396,0.6189396187299968,-0.16237056477269285
STT,2015-06-30,Asset Management & Custody Banks,KKR|BXP|BX|PFG|ARES,KKR|ARES|NTRS|BX|BLK,0.453017419712226,0.6709810487749983,-0.21796362906277233
SWK,2015-06-30,Industrial Machinery & Supplies & Components,MS|WM|SLB|ACN|EPAM,GWW|PH|HUBB|ITW|SNA,0.612030713735192,0.6455040991969057,-0.033473385461713634
SWKS,2015-06-30,Semiconductors,CDW|INTC|PTC|EPAM|PSKY,AVGO|NVDA|QCOM|TXN|MPWR,0.3405596924768177,0.875373116815144,-0.5348134243383262
SYK,2015-06-30,Health Care Equipment,SPGI|WST|BSX|F|PG,BSX|ISRG|IDXX|ABT|RVTY,0.3743371339962662,0.037401302501236085,0.33693583149503015
TDG,2015-06-30,Aerospace & Defense,SPGI|APTV|INTC|CDW|MNST,GD|RTX|HII|LMT|AXON,0.5608748891393016,0.5561815236844724,0.004693365454829235
TECH,2015-06-30,Life Sciences Tools & Services,IQV|DHR|IDXX|ROP|SPGI,WAT|DHR|MTD|A|IQV,0.5114578522383635,0.540701448993484,-0.02924359675512056
TFC,2015-06-30,Diversified Banks,BAC|PNC|BF-B|BR|DHR,USB|PNC|BAC|WFC|JPM,0.7548371279013579,0.8075309084819209,-0.052693780580562954
TMO,2015-06-30,Life Sciences Tools & Services,NWS|AVGO|APA|NXPI|BG,TECH|IQV|MTD|DHR|WAT,0.6659279782377057,0.8216338360046433,-0.15570585776693768
TPL,2015-06-30,Oil & Gas Exploration & Production,SW|PSKY|APO|DIS|APA,OXY|EQT|COP|FANG|DVN,0.5103814040445194,0.15284756848755957,0.35753383555695983
TRMB,2015-06-30,Application Software,PTC|TEL|J|EPAM|SWKS,ADSK|ADBE|CDNS|INTU|WDAY,0.5416652139293429,0.43216396588752254,0.10950124804182032
TROW,2015-06-30,Asset Management & Custody Banks,IT|DG|EXR|TRGP|SPGI,APO|NTRS|IVZ|BLK|BEN,0.5791402222314863,0.8576238157859335,-0.2784835935544472
TRV,2015-06-30,Property & Casualty Insurance,AON|IQV|VRSK|ERIE|EPAM,CB|WRB|CINF|HIG|ACGL,0.4863101753169609,0.723123112034798,-0.23681293671783704
TSN,2015-06-30,Packaged Foods & Meats,EPAM|ADM|SJM|CDW|CPB,HSY|CPB|MKC|GIS|HRL,0.8553040355203194,0.8492430947322765,0.006060940788042868
TT,2015-06-30,Building Products,TEL|ACN|EPAM|ROP|IQV,JCI|ALLE|BLDR|MAS|AOS,0.22520936304593114,0.048704517214703785,0.17650484583122736
TXN,2015-06-30,Semiconductors,INTC|CDW|PTC|SNPS|ROP,SWKS|AMD|ADI|NXPI|INTC,0.38321369422741086,0.7897197943134411,-0.4065061000860302
TXT,2015-06-30,Aerospace & Defense,GD|PNC|WST|TEL|RL,AXON|BA|LMT|GD|GE,0.6794956933362094,0.5815264071049288,0.09796928623128065
TYL,2015-06-30,Application Software,NOW|EPAM|PTC|CTSH|CDW,FICO|INTU|ADBE|CDNS|ORCL,0.4931586841830037,0.544164305007366,-0.05100562082436233
USB,2015-06-30,Diversified Banks,IT|V|BAC|SPGI|RJF,PNC|JPM|TFC|WFC|C,0.6460746546815835,0.7568304512548777,-0.11075579657329415
V,2015-06-30,Transaction & Payment Processing Services,CPAY|FIS|ACN|CTSH|CDW,FISV|MA|CPAY|GPN|JKHY,0.35848786800794563,0.5838401916758668,-0.22535232366792113
VRTX,2015-06-30,Biotechnology,LLY|RMD|IQV|TECH|PFE,INCY|GILD|ABBV|AMGN|REGN,0.37627740156853823,0.567219469931721,-0.19094206836318278
VTRS,2015-06-30,Pharmaceuticals,SW|PSKY|APO|DIS|APA,ZTS|MRK|JNJ|BMY|PFE,0.2964141069819183,0.44180699248915617,-0.1453928855072379
WAT,2015-06-30,Life Sciences Tools & Services,TECH|CNP|IDXX|NEM|COST,TECH|A|TMO|DHR|IQV,0.45112950447131167,0.8403275852931933,-0.3891980808218816
WDAY,2015-06-30,Application Software,PTC|PAYX|NOW|MSFT|CRM,FICO|CDNS|INTU|CRM|PTC,0.5963031628103009,0.5479099958027532,0.0483931670075477
WEC,2015-06-30,Electric Utilities,FE|LNT|AES|NEM|PEG,DUK|LNT|EIX|ETR|SO,0.7543994849390006,0.9141089212458836,-0.15970943630688306
WFC,2015-06-30,Diversified Banks,GS|BAC|FITB|BK|KKR,USB|PNC|BAC|JPM|TFC,0.8519721787905434,0.9264696280669227,-0.07449744927637925
WRB,2015-06-30,Property & Casualty Insurance,AJG|PGR|PRU|HSIC|WTW,ACGL|PGR|CINF|ALL|CB,0.45048280363889426,0.761873569841296,-0.3113907662024017
XEL,2015-06-30,Multi-Utilities,LNT|GNRC|JCI|MSI|AES,CMS|NI|ED|CNP|DTE,0.5649595102464947,0.9228979746188112,-0.35793846437231647
XYL,2015-06-30,Industrial Machinery & Supplies & Components,ZTS|EMR|APD|EVRG|BKR,GWW|NDSN|HUBB|SWK|PNR,0.6832691816978594,0.7213580315525426,-0.03808884985468319
ZBH,2015-06-30,Health Care Equipment,TECH|TER|TPR|NVR|ORLY,DXCM|ABT|PODD|BSX|BDX,0.46020259711010386,0.44435237978440195,0.01585021732570191
ZTS,2015-06-30,Pharmaceuticals,AON|EW|PSA|ROP|XYL,LLY|BMY|PFE|MRK|VTRS,0.35066499564492043,0.19201588215702847,0.15864911348789196
A,2019-06-28,Life Sciences Tools & Services,AMGN|APD|VTRS|APO|BG,TECH|CRL|DHR|WAT|MTD,0.6867842523034454,0.7131809760557262,-0.02639672375228075
AAPL,2019-06-28,"Technology Hardware, Storage & Peripherals",PTC|HAS|BBY|EBAY|EPAM,HPQ|SMCI|NTAP|STX|WDC,0.4543291994207262,0.5707263342966361,-0.11639713487590991
ABBV,2019-06-28,Biotechnology,ABT|TECH|GILD|BMY|VRTX,VRTX|REGN|GILD|INCY|AMGN,0.3519306663372504,0.5121255976789612,-0.16019493134171076
ABT,2019-06-28,Health Care Equipment,ABBV|BDX|BMY|ADM|LLY,STE|SYK|BAX|RVTY|PODD,0.10153410553516905,0.5536575395800645,-0.4521234340448954
ACGL,2019-06-28,Property & Casualty Insurance,CI|XYL|URI|MRSH|AON,WRB|HIG|CB|ALL|TRV,0.13945393720936508,0.45326167943826223,-0.3138077422288972
ADBE,2019-06-28,Application Software,ORCL|HPQ|KEYS|EA|AKAM,WDAY|TYL|SNPS|INTU|TRMB,0.5660765793820972,0.9059958245310996,-0.3399192451490024
ADI,2019-06-28,Semiconductors,BG|GOOG|NWS|TPL|APO,SWKS|INTC|NXPI|QCOM|MU,0.43170300869918765,0.8537219024312855,-0.4220188937320979
ADSK,2019-06-28,Application Software,PTC|ITW|TRMB|JBL|CTSH,FICO|WDAY|CDNS|ADBE|TRMB,0.546690847185163,0.8463423281709523,-0.2996514809857893
AEE,2019-06-28,Multi-Utilities,BK|AME|MSI|EXR|AMGN,SRE|PCG|ED|CNP|PNW,0.33891461980067505,0.7350190245745394,-0.3961044047738643
AEP,2019-06-28,Electric Utilities,AES|PFE|WEC|ODFL|EQR,SO|PPL|FE|ES|WEC,0.465219942588538,0.8978083183807618,-0.4325883757922238
ALB,2019-06-28,Specialty Chemicals,APD|CBRE|LLY|ARE|BALL,LYB|PPG|DD|IFF|ECL,0.08963931783595923,0.6060011355641113,-0.516361817728152
ALL,2019-06-28,Property & Casualty Insurance,PGR|ACGL|AIZ|MSI|IRM,ACGL|HIG|CB|WRB|CINF,0.8847820038290658,0.86823966031014,0.016542343518925806
ALLE,2019-06-28,Building Products,TDG|NXPI|GOOG|TKO|TPL,AOS|TT|BLDR|MAS|JCI,0.23506064251368117,0.31880792133342134,-0.08374727881974017
AMD,2019-06-28,Semiconductors,CDNS|BLDR|PSA|CRL|NTAP,MCHP|QCOM|NXPI|SWKS|FSLR,0.34609735736812486,0.43266938119528026,-0.0865720238271554
AMGN,2019-06-28,Biotechnology,PFE|BKR|REGN|ARE|GOOGL,INCY|ABBV|REGN|VRTX|GILD,0.505221607738276,0.6827710788176975,-0.17754947107942154
AMP,2019-06-28,Asset Management & Custody Banks,ARES|FTV|MRSH|AON|MSCI,BK|BLK|BEN|STT|APO,0.38419676041146933,0.514775611707986,-0.1305788512965167
AOS,2019-06-28,Building Products,VST|DHR|TFC|LYV|APD,BLDR|MAS|LII|ALLE|JCI,0.29676930720860756,0.6678733260144002,-0.37110401880579263
APA,2019-06-28,Oil & Gas Exploration & Production,GOOG|CRH|APO|NWS|NXPI,EOG|OXY|EQT|DVN|CTRA,0.34813609249591604,0.7741227537565806,-0.42598666126066453
APO,2019-06-28,Asset Management & Custody Banks,GOOG|CRH|APA|NWS|NXPI,IVZ|STT|BK|ARES|NTRS,0.44546669943855544,0.3758116424414975,0.06965505699705793
ARES,2019-06-28,Asset Management & Custody Banks,KKR|MRSH|ACN|AON|AMP,BEN|NTRS|STT|KKR|IVZ,0.6183785398410538,0.44521429076132024,0.1731642490797336
AVGO,2019-06-28,Semiconductors,RTX|DELL|SWKS|CSCO|LITE,NVDA|QCOM|FSLR|MPWR|INTC,0.6998390892964956,0.7303273655955903,-0.030488276299094674
AXON,2019-06-28,Aerospace & Defense,EPAM|ACN|CSCO|JBL|DELL,BA|LMT|HWM|HII|GE,0.25843059956063363,0.46692224390719383,-0.2084916443465602
BA,2019-06-28,Aerospace & Defense,LMT|AVGO|FTNT|RTX|FTV,AXON|GE|TDG|TXT|NOC,0.0690160208748666,-0.11291291063694518,0.18192893151181178
BAC,2019-06-28,Diversified Banks,CFG|AXP|PNC|BBY|PG,TFC|JPM|WFC|PNC|C,0.6439906716989308,0.8824241518355757,-0.2384334801366449
BAX,2019-06-28,Health Care Equipment,WST|PFE|SJM|RMD|BMY,ZBH|MDT|BDX|IDXX|STE,0.30508741866239514,0.06874225841781478,0.23634516024458035
BDX,2019-06-28,Health Care Equipment,BMY|COR|CAH|WTW|HSIC,PODD|STE|RMD|BAX|SYK,0.40517288124269984,0.6610205156309372,-0.2558476343882374
BEN,2019-06-28,Asset Management & Custody Banks,RJF|AMP|FTV|KKR|PNC,BLK|APO|BK|BX|AMP,0.4773273459618094,0.3472703622610353,0.13005698370077412
BIIB,2019-06-28,Biotechnology,TECH|INCY|CHD|REGN|BMY,INCY|ABBV|AMGN|REGN|VRTX,0.4052105247938236,0.5844073853727806,-0.179196860578957
BK,2019-06-28,Asset Management & Custody Banks,AON|BKR|VST|VZ|BMY,IVZ|BX|TROW|STT|NTRS,-0.11739847233229939,0.6286120326642276,-0.746010504996527
BKNG,2019-06-28,"Hotels, Resorts & Cruise Lines",MAR|HST|LVS|XYZ|CBRE,CCL|EXPE|NCLH|HLT|MAR,0.4979941779323605,0.47463792621540624,0.02335625171695427
BLDR,2019-06-28,Building Products,PSA|DE|CDNS|DELL|CRH,JCI|MAS|LII|TT|AOS,0.2219824302681889,0.7044698186361857,-0.48248738836799687
BLK,2019-06-28,Asset Management & Custody Banks,GOOG|CRH|APA|APO|NWS,AMP|BK|KKR|IVZ|TROW,0.62402368169286,0.7244324816320586,-0.1004087999391986
BMY,2019-06-28,Pharmaceuticals,MS|HSIC|PFE|CI|COR,VTRS|JNJ|LLY|PFE|MRK,-0.17485148154800395,0.43871551822290455,-0.6135669997709086
BSX,2019-06-28,Health Care Equipment,EW|BMY|ISRG|STE|MDT,MDT|DXCM|BAX|IDXX|SYK,0.3988321875380238,0.6377013427485845,-0.23886915521056068
BX,2019-06-28,Asset Management & Custody Banks,ARES|MAS|STZ|KKR|MRSH,BK|STT|ARES|KKR|BLK,0.6378489108385791,0.5605514245438307,0.07729748629474842
C,2019-06-28,Diversified Banks,XYZ|DLTR|T|SYF|CFG,USB|BAC|JPM|WFC|PNC,0.6183110848670671,0.78462051889282,-0.16630943402575293
CAG,2019-06-28,Packaged Foods & Meats,WSM|PEP|ADM|BALL|SJM,SJM|HRL|KHC|TSN|MDLZ,0.3649297205428729,0.6490287230727337,-0.2840990025298608
CB,2019-06-28,Property & Casualty Insurance,AJG|CHTR|AON|SWKS|CI,ACGL|WRB|ALL|HIG|CINF,0.32109348028629836,0.7064380238213461,-0.38534454353504777
CBOE,2019-06-28,Financial Exchanges & Data,CME|IBKR|ROP|SWKS|PSA,SPGI|FDS|ICE|MSCI|NDAQ,0.5027851760425733,0.5950916621210434,-0.09230648607847003
CCL,2019-06-28,"Hotels, Resorts & Cruise Lines",NCLH|FAST|BMY|LVS|WBD,MAR|BKNG|EXPE|HLT|NCLH,0.4423597935744824,0.5988200637986731,-0.15646027022419073
CDNS,2019-06-28,Application Software,AMD|BLDR|GDDY|REGN|PSA,ADBE|ADSK|CRM|FICO|WDAY,0.5634151030436487,0.5798309480511472,-0.016415845007498486
CINF,2019-06-28,Property & Casualty Insurance,ERIE|BRO|PGR|MTD|PNC,PGR|ALL|HIG|TRV|WRB,0.5280843158452119,0.8590489709154366,-0.33096465507022477
CME,2019-06-28,Financial Exchanges & Data,ROP|APH|NDAQ|BKR|MSI,MSCI|CBOE|MCO|SPGI|FDS,0.613714322245941,0.7669761310729403,-0.15326180882699925
CMS,2019-06-28,Multi-Utilities,VST|SO|GE|EQT|FCX,NI|D|CNP|NEE|PNW,-0.37392266873562746,0.9041666422291518,-1.2780893109647793
CNP,2019-06-28,Multi-Utilities,WEC|EVRG|DTE|DVA|SRE,DTE|NEE|PCG|NI|CMS,0.6896743833504311,0.4643743571323326,0.22530002621809847
COP,2019-06-28,Oil & Gas Exploration & Production,JBL|URI|DELL|ACN|BLK,TPL|DVN|CTRA|OXY|FANG,0.2145019312075875,0.8077611164038205,-0.593259185196233
CPAY,2019-06-28,Transaction & Payment Processing Services,ACN|MTD|CTSH|CHRW|XYZ,FIS|GPN|MA|FISV|V,0.6601457993338751,0.5268639573587829,0.13328184197509219
CPB,2019-06-28,Packaged Foods & Meats,KHC|SJM|PEP|HSIC|GIS,MKC|KHC|MDLZ|GIS|HSY,0.5629382249933395,0.5751362140533532,-0.012197989060013792
CRL,2019-06-28,Life Sciences Tools & Services,BLDR|REGN|CDNS|PSA|DE,DHR|TMO|MTD|WAT|A,0.4417245075973679,0.4052289024142366,0.03649560518313133
CRM,2019-06-28,Application Software,NTAP|NOW|ORCL|JKHY|CDW,WDAY|SNPS|ADSK|ADBE|CDNS,0.5994010636671512,0.6764857626620816,-0.07708469899493042
CTRA,2019-06-28,Oil & Gas Exploration & Production,DVN|WST|PFG|KMI|NI,EQT|EOG|OXY|FANG|TPL,-0.07087601537083854,0.2878529667807016,-0.35872898215154014
D,2019-06-28,Multi-Utilities,BKR|ADM|EQT|MSI|VST,XEL|CMS|CNP|DTE|AEE,-0.06582591381892312,0.6344656506686799,-0.700291564487603
DD,2019-06-28,Specialty Chemicals,APTV|FTV|RTX|ADM|ROP,PPG|LYB|SHW|ALB|IFF,0.6721732995093342,0.6273514652736634,0.04482183423567088
DELL,2019-06-28,"Technology Hardware, Storage & Peripherals",PTC|CSCO|NWS|NXPI|CRH,NTAP|STX|WDC|SMCI|AAPL,0.44558896788164526,0.20741093437137462,0.23817803351027064
DHR,2019-06-28,Life Sciences Tools & Services,TFC|WSM|CNC|BKR|TT,CRL|A|MTD|IQV|TMO,0.038675468775571785,0.7975081070637207,-0.7588326382881488
DOV,2019-06-28,Industrial Machinery & Supplies & Components,HAL|ICE|CME|APH|ROP,XYL|SWK|PH|ITW|HUBB,0.43461142817345,0.6664773604926564,-0.23186593231920638
DTE,2019-06-28,Multi-Utilities,WEC|LYB|FAST|WBD|CNP,CNP|ED|SRE|XEL|PNW,0.04165639659485418,0.903055286833981,-0.8613988902391267
DUK,2019-06-28,Electric Utilities,EVRG|NRG|CNP|D|WEC,SO|EVRG|WEC|AEP|LNT,0.7952800224875224,0.8913892888070081,-0.09610926631948569
DVN,2019-06-28,Oil & Gas Exploration & Production,CTRA|KMI|NEM|PFG|STE,CTRA|TPL|EOG|OXY|EQT,0.25055434992190034,0.8317826824454326,-0.5812283325235323
DXCM,2019-06-28,Health Care Equipment,DECK|ALLE|PODD|GRMN|AMGN,MDT|IDXX|SYK|RVTY|BDX,0.0681908575759589,0.28159751032127983,-0.21340665274532095
ECL,2019-06-28,Specialty Chemicals,JBL|AES|VST|FSLR|XYL,PPG|ALB|LYB|SHW|DD,0.003103675787793307,0.32366723891262966,-0.32056356312483636
ED,2019-06-28,Multi-Utilities,BK|PNC|HWM|GNRC|COHR,CNP|D|PCG|DTE|XEL,-0.09791070294245158,0.4763199481753743,-0.5742306511178259
EIX,2019-06-28,Electric Utilities,ED|LOW|WMB|YUM|INTC,SO|EVRG|VST|PPL|LNT,0.3672342502440438,0.26465581223583606,0.10257843800820776
EOG,2019-06-28,Oil & Gas Exploration & Production,COP|EXR|ADP|GOOGL|AON,EQT|TPL|FANG|DVN|CTRA,0.1024684029211602,0.8292897153152321,-0.7268213123940719
EQT,2019-06-28,Oil & Gas Exploration & Production,BKR|EQR|JBL|VST|EPAM,APA|CTRA|TPL|EOG|FANG,0.3000664507382657,0.7811047314178032,-0.4810382806795375
ES,2019-06-28,Electric Utilities,PEG|NI|URI|GM|VST,FE|EVRG|EXC|DUK|SO,-0.10706054396128875,0.8924958473144889,-0.9995563912757777
ETR,2019-06-28,Electric Utilities,DTE|PFG|SJM|EXR|WEC,VST|EXC|LNT|SO|PEG,0.5158546445043023,0.7023305429171591,-0.18647589841285683
EVRG,2019-06-28,Electric Utilities,WEC|NRG|VST|SJM|LNT,EXC|DUK|AEP|LNT|PPL,0.5792177260164562,0.7826694424845104,-0.20345171646805427
EW,2019-06-28,Health Care Equipment,BSX|SYF|ISRG|INVH|ALLE,ISRG|DXCM|PODD|ZBH|BAX,0.2348368314960566,0.43598389113484826,-0.20114705963879165
EXC,2019-06-28,Electric Utilities,XEL|VZ|MSI|WBD|LNT,SO|ES|PEG|WEC|ETR,0.4927387978039584,0.5914070066808297,-0.09866820887687128
EXPE,2019-06-28,"Hotels, Resorts & Cruise Lines",VRSN|PFG|CSCO|INTC|NEM,NCLH|HLT|MAR|CCL|BKNG,0.38783892322354097,0.6011813867873833,-0.21334246356384234
FANG,2019-06-28,Oil & Gas Exploration & Production,ALB|EQT|ODFL|AWK|FCX,DVN|TPL|OXY|COP|EQT,0.6896547378173525,0.8742091984703282,-0.18455446065297565
FDS,2019-06-28,Financial Exchanges & Data,DE|AON|ROP|IRM|PTC,CME|CBOE|MCO|MSCI|NDAQ,0.1845349644243282,0.6839955756483261,-0.49946061122399793
FE,2019-06-28,Electric Utilities,EVRG|SNA|LNT|VST|MCHP,EXC|PEG|AEP|ETR|ES,0.25123623347538665,0.7934115227391682,-0.5421752892637814
FICO,2019-06-28,Application Software,SYF|KEYS|MS|CI|BR,TRMB|ADBE|INTU|CDNS|PTC,0.29170724253494107,0.37427136366673336,-0.08256412113179229
