ticker,first_year,latest_year,late_ai_mentions,early_ai,late_ai,ai_change,early_cloud_compute,late_cloud_compute,cloud_compute_change,early_cybersecurity,late_cybersecurity,cybersecurity_change,early_supply_chain,late_supply_chain,supply_chain_change,early_electrification,late_electrification,electrification_change,company_name,gics_sector,gics_sub_industry
CDW,2012,2026,15,0.0,10.020428260795999,10.020428260795999,42.27130242657729,39.208176110166285,-3.063126316411008,0.269000394533912,13.598893185672129,13.329892791138217,8.239584921367847,19.353663475655722,11.114078554287875,0.7168799866819998,0.5562498220809586,-0.16063016460104118,CDW Corporation,Information Technology,Technology Distributors
GPC,2010,2026,19,0.0,10.005357241967046,10.005357241967046,0.0,0.0,0.0,2.4966723107726487,12.115074918413914,9.618402607641265,27.946203570846503,56.54946778341894,28.603264212572437,4.336906637841423,18.980230942879373,14.64332430503795,Genuine Parts Company,Consumer Discretionary,Distributors
REG,2011,2026,30,0.0,9.87174276581183,9.87174276581183,0.0,0.22905533292185298,0.22905533292185298,1.5162555916263218,7.0571953251075055,5.540939733481183,0.0,2.548118380448413,2.548118380448413,0.1687644348960173,5.562349496424224,5.393585061528206,Regency Centers,Real Estate,Retail REITs
HAS,2011,2026,23,0.0,9.860738221116849,9.860738221116849,0.0,0.48995531565240047,0.48995531565240047,0.0,2.939731893914403,2.939731893914403,10.099475684779671,42.9337858143695,32.83431012958983,0.0,1.2408695600868498,1.2408695600868498,Hasbro,Consumer Discretionary,Leisure Products
MSI,2010,2026,26,0.0,9.685661366500376,9.685661366500376,0.6589340648641738,19.689663608908333,19.03072954404416,4.2221622312365525,30.568463469422262,26.34630123818571,23.79591616051933,27.63303366115887,3.8371175006395397,3.5351633455701776,0.7876048188138054,-2.7475585267563725,Motorola Solutions,Information Technology,Communications Equipment
ITW,2010,2026,10,0.0,9.669278842076444,9.669278842076444,0.0,0.0,0.0,0.0,5.012953539133406,5.012953539133406,9.085369374734924,15.74614661479713,6.660777240062206,0.0,0.0,0.0,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components
JBL,2011,2025,16,0.0,9.551855372236757,9.551855372236757,1.350405451029119,8.61841645681962,7.268011005790501,0.0,4.692004822610612,4.692004822610612,32.437071184750685,43.02563344826243,10.588562263511747,0.6251569837593751,1.4153864124558346,0.7902294286964595,Jabil,Information Technology,Electronic Manufacturing Services
GPN,2011,2026,24,0.0,9.54727529397255,9.54727529397255,4.043607305636683,3.47008960871633,-0.5735176969203528,5.415814153603866,25.1696992008117,19.753885047207834,0.0,6.271301966809833,6.271301966809833,0.0,0.873267965157548,0.873267965157548,Global Payments,Financials,Transaction & Payment Processing Services
ALLE,2015,2026,18,0.0,9.426922901230906,9.426922901230906,0.3422782037239869,2.3707837057643038,2.028505502040317,2.3105125224413428,25.287681164627724,22.97716864218638,15.632042420070402,26.407648629243923,10.775606209173521,0.5134173055859803,0.7631257631257631,0.24970845753978277,Allegion,Industrials,Building Products
MMM,2010,2026,17,0.0,9.416524887442435,9.416524887442435,2.6327996564576788,11.678611402090745,9.045811745633067,9.137191625344888,21.031079111326214,11.893887485981326,17.907972029659,36.91550058950199,19.00752855984299,10.070715333021646,5.7293747661120396,-4.341340566909606,3M,Industrials,Industrial Conglomerates
AMD,2011,2026,34,2.1029115370713765,11.427886242947052,9.324974705875675,108.68896660145256,144.26758050982602,35.578613908373455,0.0,6.260093605371211,6.260093605371211,22.41089828166222,22.60256760560593,0.19166932394371017,3.2963891168381645,3.1068195182662586,-0.18956959857190592,Advanced Micro Devices,Information Technology,Semiconductors
PGR,2010,2026,26,0.0,9.042236511377183,9.042236511377183,0.7009939282650124,2.0400950917834964,1.339101163518484,3.493741814533766,11.988248135445819,8.494506320912052,0.0,0.45584085140274444,0.45584085140274444,1.5878551855232415,1.7385510925674312,0.15069590704418978,Progressive Corporation,Financials,Property & Casualty Insurance
JPM,2010,2026,28,0.0,9.00950941012726,9.00950941012726,0.0,1.0956438568949178,1.0956438568949178,1.8011381919004468,18.091045874030137,16.28990768212969,0.7321565100507035,0.6198690359916279,-0.11228747405907558,0.6558431359331877,0.0,-0.6558431359331877,JPMorgan Chase,Financials,Diversified Banks
DGX,2010,2026,31,0.0,8.982555257166965,8.982555257166965,0.8825032650176792,0.20362144580052033,-0.6788818192171588,3.468701886096109,17.21299964323718,13.74429775714107,4.00843191873477,16.99660886501197,12.988176946277202,0.11202395475820157,0.0,-0.11202395475820157,Quest Diagnostics,Health Care,Health Care Services
HCA,2012,2026,39,0.0,8.930515214279165,8.930515214279165,0.6414490243254384,0.10838282121674254,-0.5330662031086958,7.546749437400899,26.229127138786353,18.682377701385455,1.1493083792620067,2.3732142803291216,1.223905901067115,0.49287787463667204,0.2164860751788618,-0.2763917994578102,HCA Healthcare,Health Care,Health Care Facilities
TSCO,2011,2026,22,0.3843788437884379,9.312383544066398,8.92800470027796,0.0,0.7214400509390829,0.7214400509390829,5.428791680414652,13.077083573130556,7.648291892715904,20.090800394373815,30.174537744186583,10.083737349812768,3.4742076751660855,7.564765991421673,4.090558316255588,Tractor Supply,Consumer Discretionary,Other Specialty Retail
CTSH,2010,2026,17,0.26317174588136216,8.898746864213134,8.635575118331772,6.398517148638088,8.837296669452893,2.4387795208148058,1.7245020116077343,17.12183183641211,15.397329824804375,15.665151689890962,12.808422670556977,-2.8567290193339847,0.20586753729779225,1.257828975357636,1.0519614380598437,Cognizant,Information Technology,IT Consulting & Other Services
MDT,2015,2025,14,0.0,8.609325399485902,8.609325399485902,0.0,1.2198863316170414,1.2198863316170414,5.014751504254337,10.549670099241672,5.534918594987334,6.927741365882778,12.911914190232087,5.98417282434931,3.1135867665998456,2.7640522148545883,-0.34953455174525727,Medtronic,Health Care,Health Care Equipment
LH,2010,2026,28,0.0,8.549658871379188,8.549658871379188,0.13008879944268303,0.8293436138039325,0.6992548143612495,3.1215300376429647,20.442137136723105,17.32060709908014,3.4493078786321094,7.955415852116202,4.5061079734840925,2.268602712684446,1.2286063999365364,-1.0399963127479097,Labcorp,Health Care,Health Care Services
BR,2011,2025,14,0.24854188759278897,8.635915152137525,8.387373264544735,41.99304258090892,23.34385795483532,-18.649184626073602,26.33575892997969,40.67989238042156,14.344133450441873,0.6749352577537594,0.0,-0.6749352577537594,0.9720810963383983,0.24950099800399203,-0.7225800983344063,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services
HPQ,2010,2025,16,0.0,8.368668477951411,8.368668477951411,9.3131906803734,1.0763799190562302,-8.236810761317171,0.1502163114885435,7.409139284892532,7.258922973403989,38.692070200709644,44.21711375671696,5.525043556007319,1.2958858076828097,1.1773669283479589,-0.11851887933485084,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals"
TER,2011,2026,14,0.0,8.31248260801178,8.31248260801178,82.034950610076,80.30148790361716,-1.7334627064588375,0.0,8.237463728927269,8.237463728927269,29.96439892425539,37.378364626106695,7.413965701851303,0.9773293997182543,3.126004031442446,2.148674631724192,Teradyne,Information Technology,Semiconductor Materials & Equipment
MTD,2011,2026,20,0.0,8.311903889235893,8.311903889235893,0.0,0.0,0.0,2.9515994324335573,25.230587001574865,22.278987569141307,20.493861518201086,42.329656215407134,21.835794697206047,0.0,2.3626406488592826,2.3626406488592826,Mettler Toledo,Health Care,Life Sciences Tools & Services
ADI,2010,2025,14,0.20637279181112764,8.504494336293932,8.298121544482806,52.03827895869717,47.761490279524764,-4.276788679172405,0.7134073018297467,20.345168491883012,19.631761190053265,18.787649298873127,21.514341397582342,2.726692098709215,10.404904208663355,23.973155958079218,13.568251749415863,Analog Devices,Information Technology,Semiconductors
JNJ,2010,2026,11,0.0,8.246345728258426,8.246345728258426,0.0,0.0,0.0,3.857156166610295,25.35005516266075,21.492898996050457,0.9642890416525738,15.626516963514742,14.662227921862169,0.0,0.0,0.0,Johnson & Johnson,Health Care,Pharmaceuticals
ARES,2015,2026,79,0.18921237196629498,8.322973276121026,8.13376090415473,0.06307079065543165,1.2735849327468882,1.2105141420914565,2.139583722011961,7.165779350053706,5.026195628041744,0.0,1.417597511635591,1.417597511635591,0.6341266436281573,0.5051519061613993,-0.12897473746675803,Ares Management,Financials,Asset Management & Custody Banks
RL,2011,2025,23,0.0,8.09274551310366,8.09274551310366,0.3757465303853825,0.0,-0.3757465303853825,1.3653197836881144,8.969729876156213,7.604410092468099,14.105124962511333,22.30425625162341,8.199131289112078,0.20787702596246985,0.0,-0.20787702596246985,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
PYPL,2016,2026,24,0.0,8.05014549360224,8.05014549360224,1.8016344677547786,6.658873844541687,4.857239376786908,6.117946650774502,29.292051219826114,23.17410456905161,0.0,1.5664092289371307,1.5664092289371307,0.5591419557800702,0.5910595354252056,0.03191757964513542,PayPal,Financials,Transaction & Payment Processing Services
TPR,2010,2025,17,0.0,8.010122788990655,8.010122788990655,0.0,1.7485752114798438,1.7485752114798438,6.623062045272367,13.825351899776052,7.202289854503685,15.73074442466319,24.975034958565203,9.244290533902014,0.0,1.9691398527695354,1.9691398527695354,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
GLW,2010,2026,12,0.0,8.006251897786374,8.006251897786374,18.25452267769738,26.582534014020133,8.328011336322753,1.6945090047594193,14.29795086577672,12.6034418610173,12.050315458967283,37.62503482579051,25.574719366823224,2.270188968148176,9.654207328112715,7.384018359964539,Corning Inc.,Information Technology,Electronic Components
PM,2010,2026,19,0.0,8.000460412038848,8.000460412038848,0.0,1.1343415832445995,1.1343415832445995,0.0,17.183537446097137,17.183537446097137,11.034347278860608,21.471675434897733,10.437328156037125,0.0,0.8507561874334497,0.8507561874334497,Philip Morris International,Consumer Staples,Tobacco
SWK,2011,2026,24,0.0,7.97056515545323,7.97056515545323,0.26584432156529136,1.180524751909031,0.9146804303437396,0.26584432156529136,20.084567657806325,19.81872333624103,14.470130691686318,28.04301603653187,13.572885344845552,5.8365780099988696,17.92326993822894,12.08669192823007,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components
AAPL,2010,2025,17,0.0,7.854446711953955,7.854446711953955,1.698543619603478,6.339981809042203,4.641438189438725,0.0,8.923019552883428,8.923019552883428,22.601020890976557,26.281419322198975,3.680398431222418,0.43604502433110415,0.0,-0.43604502433110415,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals"
CB,2010,2026,24,0.0,7.828620261907684,7.828620261907684,0.0,0.0,0.0,3.102439510247434,21.46106721028994,18.358627700042504,0.8624755271177624,1.558304177629868,0.6958286505121056,0.49258979376264533,1.6510113105220503,1.158421516759405,Chubb Limited,Financials,Property & Casualty Insurance
LII,2011,2026,10,0.0,7.777855719098186,7.777855719098186,7.900720124020851,6.288779809485855,-1.611940314534996,0.0,1.459949002028989,1.459949002028989,26.453049123211514,38.0486183672104,11.595569243998888,0.0,0.0,0.0,Lennox International,Industrials,Building Products
GOOGL,2016,2026,34,18.688116037095867,26.454027530996825,7.765911493900958,14.470405973924835,32.79415917299871,18.323753199073877,0.0,17.83811069393466,17.83811069393466,10.464189766264505,10.156430167495781,-0.3077595987687243,3.536174890254061,3.210495390934071,-0.32567949931998985,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services
IEX,2011,2026,11,0.0,7.717580028450348,7.717580028450348,7.233932073841245,14.83219144518208,7.598259371340834,0.0,38.22087818569166,38.22087818569166,17.502585837930067,20.45213668521292,2.949550847282854,2.9066108292273656,4.04064299407185,1.1340321648444842,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components
MDLZ,2010,2026,26,0.0,7.68250615282922,7.68250615282922,1.1754900307686165,0.41387431131839175,-0.7616157194502247,6.0757471940948875,14.398256706952418,8.32250951285753,17.47816665068945,31.870777612172052,14.392610961482603,1.481060278847435,2.0088274113609867,0.5277671325135518,Mondelez International,Consumer Staples,Packaged Foods & Meats
SWKS,2010,2025,5,0.0,7.511919902187674,7.511919902187674,63.492884258565226,54.45840660943421,-9.034477649131013,0.48084436270090275,10.099306769318188,9.618462406617285,31.421912282240594,29.126016390140222,-2.295895892100372,11.593463094674462,23.150731448152204,11.557268353477742,Skyworks Solutions,Information Technology,Semiconductors
CMI,2010,2026,15,0.0,7.486140815036779,7.486140815036779,1.1866911330543002,2.7593452739722264,1.5726541409179262,0.7467634653960225,2.688884815525854,1.9421213501298313,34.40953657735789,41.00435638234581,6.594819804987921,2.2563589020192127,11.483158093121638,9.226799191102426,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment
TAP,2010,2026,33,0.0,7.481787613776199,7.481787613776199,0.0,0.14395946101577795,0.14395946101577795,0.0,10.137124927881791,10.137124927881791,23.34757873491411,40.70011315899829,17.352534424084183,0.0,0.7267082379511833,0.7267082379511833,Molson Coors Beverage Company,Consumer Staples,Brewers
AMP,2010,2026,23,0.0,7.4646339139902205,7.4646339139902205,0.0,0.0,0.0,3.1533342858012356,16.66247223646868,13.509137950667444,0.20048338391401685,0.0,-0.20048338391401685,0.6063218230510157,1.7665988979587652,1.1602770749077496,Ameriprise Financial,Financials,Asset Management & Custody Banks
CPRT,2012,2025,16,0.0,7.376842616174533,7.376842616174533,3.728392239828927,3.675707959050749,-0.05268428077817777,3.2405656573963038,13.025694856038202,9.785129198641897,0.3646578107028994,1.447299428448689,1.0826416177457898,0.3646578107028994,2.218375114874448,1.853717304171549,Copart,Industrials,Diversified Support Services
MA,2010,2026,28,0.859103573330022,8.162200827039115,7.303097253709093,1.9977726935138216,1.4027543941637501,-0.5950182993500714,9.857156305548083,25.453391979016708,15.596235673468625,0.03979054258383867,3.4883603495219555,3.4485698069381168,0.9699814558452337,1.0316114143281223,0.06162995848288866,Mastercard,Financials,Transaction & Payment Processing Services
AXON,2012,2026,30,1.2088062292841986,8.371639077267808,7.162832847983609,14.431346850752286,14.950638598422735,0.519291747670449,0.0,6.062211574423128,6.062211574423128,16.62455666870433,33.497259874660635,16.872703205956306,4.725646431444808,4.912373296574482,0.18672686512967385,Axon Enterprise,Industrials,Aerospace & Defense
CIEN,2010,2025,14,0.5322837558460328,7.683860490231282,7.15157673438525,21.23782559239642,39.71556778952991,18.477742197133495,0.06308829838241603,13.648925360551614,13.585837062169198,25.93573563559538,48.13176085803909,22.19602522244371,3.9940865489270982,2.160977556579853,-1.8331089923472454,Ciena,Information Technology,Communications Equipment
ACGL,2011,2026,46,0.0,7.134735931139286,7.134735931139286,0.0,0.459679525134448,0.459679525134448,1.0580666714868638,27.129781841949544,26.07171517046268,0.5343515808438196,1.0254466086677183,0.4910950278238987,0.647632588967249,0.6452807860129328,-0.00235180295431614,Arch Capital Group,Financials,Property & Casualty Insurance
AON,2010,2026,27,0.0,7.056540289844028,7.056540289844028,0.6675520537430103,2.1198649977332784,1.4523129439902682,2.117915033933928,10.803895473033801,8.685980439099874,2.314999813154337,1.2175342004517213,-1.0974656127026157,0.17173866040822175,0.0,-0.17173866040822175,Aon plc,Financials,Insurance Brokers
MS,2010,2026,19,0.0,7.014831975291386,7.014831975291386,0.07242283347093673,0.4594496367553259,0.3870268032843892,4.18809794461141,33.15943020150369,28.97133225689228,1.567137945093847,2.5252806216057313,0.9581426765118843,0.31059256794252516,0.0,-0.31059256794252516,Morgan Stanley,Financials,Investment Banking & Brokerage
KO,2010,2026,26,0.0,6.991954831874837,6.991954831874837,0.0,1.507623362905132,1.507623362905132,0.0,22.996121908537955,22.996121908537955,15.76286181077137,21.119040897720197,5.356179086948828,0.8431634205842393,3.091862971319265,2.248699550735026,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages
NOC,2010,2026,17,0.0,6.990557718827007,6.990557718827007,0.2326934264107039,0.4473038012227303,0.21461037481202638,10.38912288185851,9.813225429245847,-0.5758974526126632,31.83647560174284,38.05527155118334,6.218795949440498,0.14153079710144928,1.6225419673001524,1.4810111701987032,Northrop Grumman,Industrials,Aerospace & Defense
LMT,2010,2026,14,0.0,6.966430866766295,6.966430866766295,0.40885107184640845,3.811364465235345,3.4025133933889364,12.628666024265828,27.60848987745964,14.979823853193812,16.341004611976455,41.93800074428001,25.596996132303556,0.6164633865134564,0.35000933358222885,-0.2664540529312276,Lockheed Martin,Industrials,Aerospace & Defense
DLTR,2011,2026,18,0.0,6.909152200369561,6.909152200369561,0.0,0.0,0.0,2.3562878384428383,12.20540683203269,9.849118993589851,25.29331396918545,30.482120025581644,5.188806056396192,0.8087788372427366,1.0581505686277308,0.24937173138499424,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail
J,2010,2025,25,0.0,6.8868836334945485,6.8868836334945485,3.3928786900429664,1.322382403608912,-2.0704962864340546,2.590140205313247,9.36211917983638,6.771978974523133,5.067983674239825,9.125184606843868,4.057200932604044,1.8036113389115842,3.288590418928876,1.484979080017292,Jacobs Solutions,Industrials,Construction & Engineering
A,2010,2025,13,0.0,6.869144758832303,6.869144758832303,11.747241013665565,2.3535232803615616,-9.393717733304005,0.0,3.173924365401319,3.173924365401319,25.892204138703775,30.581031385569023,4.688827246865248,0.2642410142051096,2.006665018478108,1.7424240042729982,Agilent Technologies,Health Care,Life Sciences Tools & Services
NTAP,2011,2025,17,1.49460035970033,8.241322875586096,6.746722515885766,50.40441550877803,66.16025658414253,15.7558410753645,4.706959845250762,37.33382950725113,32.62686966200037,21.63946251750736,29.995760474822806,8.356297957315444,0.9104732958194723,3.7058399850114725,2.795366689192,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals"
CPB,2010,2025,10,0.0,6.7346743257178145,6.7346743257178145,1.6832659659408629,5.257997081741134,3.5747311158002715,0.16508188061278395,16.87060607690621,16.705524196293425,27.171079024938294,40.472971894909556,13.301892869971262,0.0,0.0,0.0,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats
CTAS,2011,2025,7,0.0,6.734323805990852,6.734323805990852,0.0,2.007411805875558,2.007411805875558,0.9872159405355387,33.40774865949705,32.42053271896151,34.88965873285672,38.759282006265025,3.8696232734083083,0.0,3.8476548435543587,3.8476548435543587,Cintas,Industrials,Diversified Support Services
PODD,2012,2026,14,0.0,6.730807981218106,6.730807981218106,0.6860013826066405,8.071887609047957,7.3858862264413165,0.0,14.232905573478938,14.232905573478938,17.64637406854299,27.09487097541595,9.448496906872961,0.5331397797543015,0.8136248629083601,0.2804850831540586,Insulet Corporation,Health Care,Health Care Equipment
SPG,2010,2026,20,0.0,6.710614055694203,6.710614055694203,0.0,0.0,0.0,0.0,4.547025450474283,4.547025450474283,1.318189578577119,5.24041612139438,3.9222265428172607,0.0,1.4753789218770057,1.4753789218770057,Simon Property Group,Real Estate,Retail REITs
ALGN,2011,2026,25,0.0,6.640863524408037,6.640863524408037,1.4907398832483763,0.5992094267738317,-0.8915304564745445,0.0,25.63915486472976,25.63915486472976,6.50049556324491,20.39158613107697,13.891090567832059,2.140405957841372,1.1194485418093065,-1.0209574160320654,Align Technology,Health Care,Health Care Supplies
PNR,2011,2026,21,0.0,6.62069855444561,6.62069855444561,2.6767474740194745,0.0,-2.6767474740194745,0.0,14.17564393255218,14.17564393255218,6.1483253098534725,25.320383427174107,19.172058117320635,1.6357748886531565,0.0,-1.6357748886531565,Pentair,Industrials,Industrial Machinery & Supplies & Components
EQIX,2011,2026,23,0.0,6.620620398575985,6.620620398575985,245.71342947113095,183.8839349006648,-61.82949457046615,2.90806687531396,10.634266264860258,7.726199389546299,2.866058425732297,11.276913895008093,8.410855469275795,2.472294649937683,28.93853770339944,26.466243053461756,Equinix,Real Estate,Data Center REITs
DVN,2010,2026,7,0.0,6.531305348849203,6.531305348849203,0.0,1.3311735176666308,1.3311735176666308,2.071220856450022,29.361266493451236,27.290045637001214,0.0,2.944323123760963,2.944323123760963,0.7575143960272323,6.271847005868606,5.514332609841374,Devon Energy,Energy,Oil & Gas Exploration & Production
NTRS,2010,2026,23,0.0,6.438952050040436,6.438952050040436,0.0,1.266315681474103,1.266315681474103,1.2469264258315267,13.619807235692186,12.372880809860659,0.8380425759331172,0.6331578407370515,-0.20488473519606565,0.2904467116008162,1.0545544314125945,0.7641077198117783,Northern Trust,Financials,Asset Management & Custody Banks
LRCX,2011,2025,15,0.0,6.4210983527398255,6.4210983527398255,87.8028750854877,76.99705410111513,-10.805820984372573,0.8534818555459621,10.368271645321224,9.514789789775262,21.437706370662916,28.911081247971936,7.47337487730902,0.2721416256693914,0.42139268227100996,0.14925105660161858,Lam Research,Information Technology,Semiconductor Materials & Equipment
HSIC,2011,2026,21,0.0,6.362125977340945,6.362125977340945,1.017885811887414,1.1555878945539184,0.13770208266650452,2.0495011661854736,23.357456467983006,21.307955301797534,24.751946906720747,31.74151904097356,6.989572134252814,1.0143749308349288,1.0240808791321345,0.009705948297205724,Henry Schein,Health Care,Health Care Distributors
SBUX,2010,2025,13,0.0,6.315313378109056,6.315313378109056,0.08116224332440548,0.27031695305847503,0.18915470973406956,0.48697345994643293,7.992573773498382,7.505600313551949,32.22423416988252,28.195170324425177,-4.029063845457344,0.0,0.0,0.0,Starbucks,Consumer Discretionary,Restaurants
GNRC,2012,2026,18,0.0,6.1753625126259495,6.1753625126259495,1.2614061585728085,12.284505531843514,11.023099373270705,0.5579594756295704,9.690098580119882,9.132139104490312,21.81022255046368,27.177436196641324,5.3672136461776425,1.0995492933665827,71.67095686687483,70.57140757350825,Generac,Industrials,Electrical Components & Equipment
MKC,2011,2026,17,0.0,6.127162304062384,6.127162304062384,0.0,1.0071626724650913,1.0071626724650913,6.314910385432216,7.616537248119319,1.3016268626871028,8.56549665455484,27.258027458424046,18.692530803869204,2.8731401961308296,2.2633558210728166,-0.609784375058013,McCormick & Company,Consumer Staples,Packaged Foods & Meats
ROK,2010,2025,6,0.0,6.082682832644205,6.082682832644205,1.1147169060532718,14.93878545978753,13.824068553734259,5.704475836218623,35.80614448101134,30.101668644792714,41.8008684567902,48.81304695256785,7.012178495777654,0.0,14.84758682198576,14.84758682198576,Rockwell Automation,Industrials,Electrical Components & Equipment
AOS,2011,2026,6,0.0,6.00483366893497,6.00483366893497,1.3437347521943166,2.1305195496166456,0.786784797422329,0.0,8.522078198466582,8.522078198466582,11.204896748354896,14.390299069784552,3.185402321429656,19.8260214670174,10.818640682191704,-9.007380784825697,A. O. Smith,Industrials,Building Products
MO,2010,2026,15,0.0,5.988612793220376,5.988612793220376,0.11452392404773357,0.5833183079558888,0.4687943839081552,0.0,3.9106885357217793,3.9106885357217793,6.185143121450871,29.88303509665395,23.697891975203078,0.0,0.3399510470492249,0.3399510470492249,Altria,Consumer Staples,Tobacco
KMI,2012,2026,9,0.0,5.980702882639981,5.980702882639981,0.0,0.0,0.0,6.8124211954117255,20.158910970421115,13.346489775009388,0.5058550140844673,0.894767523174975,0.3889125090905077,1.2573730818403785,6.169068089612278,4.9116950077718995,Kinder Morgan,Energy,Oil & Gas Storage & Transportation
VMC,2010,2026,5,0.0,5.9741888342190546,5.9741888342190546,1.7344093955270425,1.1785503830288744,-0.5558590124981682,5.203228186581128,9.683578056761291,4.480349870180164,9.44047865959319,19.347190848168815,9.906712188575625,0.3111774956435151,5.994467624779196,5.68329012913568,Vulcan Materials Company,Materials,Construction Materials
PNC,2010,2026,28,0.3175262969505929,6.219271413047229,5.901745116096636,0.12051378701797538,0.9511611277058677,0.8306473406878923,1.0108710612766605,7.171598608470353,6.160727547193693,1.262959350224224,2.195565713530396,0.9326063633061719,0.45215304363895764,0.7153448266723071,0.2631917830333495,PNC Financial Services,Financials,Diversified Banks
HAL,2010,2026,10,0.0,5.8594243468969065,5.8594243468969065,0.0,1.702848177225266,1.702848177225266,3.795722819821316,66.60018612611424,62.804463306292924,6.509096910610532,12.03878091142104,5.529684000810507,0.3980438985556693,4.593715003695064,4.195671105139395,Halliburton,Energy,Oil & Gas Equipment & Services
IRM,2011,2026,11,0.0,5.847212893209646,5.847212893209646,5.155253745001862,99.22696620942398,94.07171246442212,5.135663503083582,20.54967003404969,15.414006530966109,0.1402927675253895,7.0626962400523015,6.922403472526912,0.0,7.935064323988563,7.935064323988563,Iron Mountain,Real Estate,Other Specialized REITs
BAC,2010,2026,25,0.0,5.843020761661566,5.843020761661566,0.09773776301631466,0.6627623728045116,0.5650246097881969,8.257394832654146,33.27842526333876,25.021030430684615,0.0,5.193810697987076,5.193810697987076,0.5863482748412081,1.250924106775987,0.664575831934779,Bank of America,Financials,Diversified Banks
ADM,2010,2026,11,0.0,5.83318794740717,5.83318794740717,0.0,0.0,0.0,0.9117570506404009,8.128085491323528,7.216328440683127,12.73714573775561,27.755709463990502,15.018563726234893,7.3463240626742055,7.869309147405359,0.5229850847311539,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services
LYB,2012,2026,6,0.0,5.802836603516127,5.802836603516127,0.0,0.0,0.0,1.4988408176581145,23.190841075086855,21.69200025742874,7.133934126725265,14.203839036124988,7.069904909399723,1.055735149870198,5.216241749845103,4.160506599974905,LyondellBasell,Materials,Specialty Chemicals
PEG,2010,2026,14,0.0,5.79253801083634,5.79253801083634,0.13721411970845138,3.5841614645118978,3.4469473448034464,13.708886027231545,47.25772902989302,33.54884300266148,6.818664111471591,12.174351170803934,5.355687059332343,62.17093769104132,84.14248203025717,21.971544339215853,Public Service Enterprise Group,Utilities,Electric Utilities
DVA,2010,2026,33,0.0,5.765590403781068,5.765590403781068,0.07560012649009633,0.14337263178897158,0.06777250529887525,1.9194694607626974,16.29150680580872,14.372037345046023,2.3507760499904684,7.40469659800839,5.0539205480179215,0.15123452620952704,0.7175763202154685,0.5663417940059414,DaVita,Health Care,Health Care Services
ISRG,2010,2026,48,0.0,5.758392203982609,5.758392203982609,1.3856653654215456,2.7784086442006886,1.392743278779143,0.11226229998547953,6.044770977492805,5.932508677507325,5.799094421970352,14.621869710342867,8.822775288372515,0.30907521458355347,0.7881221469613466,0.47904693237779317,Intuitive Surgical,Health Care,Health Care Equipment
AEE,2010,2026,14,0.0,5.733385873991875,5.733385873991875,0.40941179934117883,3.510482035313547,3.101070235972368,9.655982468721461,14.543758341911042,4.887775873189581,5.905819704850661,12.488998041902777,6.583178337052116,67.79275036492274,103.1083168583442,35.31556649342146,Ameren,Utilities,Multi-Utilities
WBD,2010,2026,12,0.0,5.672742892015181,5.672742892015181,0.0,1.0858378324480173,1.0858378324480173,0.9623518826500206,10.892543304829722,9.930191422179702,0.3729157596819608,1.3060437718260305,0.9331280121440697,1.4870649466513495,1.6202412511459086,0.13317630449455908,Warner Bros. Discovery,Communication Services,Broadcasting
KKR,2012,2026,91,0.0,5.652584483648159,5.652584483648159,0.0,0.8911232022597446,0.8911232022597446,0.20628797318464007,7.20292716025943,6.9966391870747895,0.1108643474880584,0.5946832704606624,0.483818922972604,0.6747944220697987,0.354972483954153,-0.3198219381156457,KKR & Co.,Financials,Asset Management & Custody Banks
TROW,2010,2026,11,0.0,5.607566836583591,5.607566836583591,3.0621737961249695,1.4096831883009533,-1.6524906078240162,0.0,19.821579954520182,19.821579954520182,1.0556394645950864,0.7360457415687882,-0.3195937230262982,0.09271621421154132,0.5515711252759901,0.45885491106444876,T. Rowe Price,Financials,Asset Management & Custody Banks
CFG,2015,2026,14,0.0,5.590769034720537,5.590769034720537,3.5947694592851946,1.0506366467613728,-2.544132812523822,8.70744066264492,31.473805692045744,22.766365029400824,1.0916515658850026,6.3673328492768295,5.275681283391827,0.4734761604649667,0.8214531228744588,0.3479769624094921,Citizens Financial Group,Financials,Regional Banks
HUBB,2011,2026,9,0.0,5.576558355396416,5.576558355396416,3.4382491178100785,6.688453672300652,3.250204554490573,0.0,1.9914281646493146,1.9914281646493146,19.697543665361742,19.85440422678272,0.15686056142097726,6.118766254830774,14.995877036680856,8.877110781850082,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components
