ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
CNP,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,DTE|NEE|PCG|NI|CMS,-0.14319040058275517,0.4643743571323326,-0.6075647577150878
COP,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,TPL|DVN|CTRA|OXY|FANG,0.5610861638303092,0.8077611164038205,-0.24667495257351135
CPAY,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,FIS|GPN|MA|FISV|V,-0.02496707960537158,0.5268639573587829,-0.5518310369641545
CPB,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,MKC|KHC|MDLZ|GIS|HSY,-0.04810127854267476,0.5751362140533532,-0.623237492596028
CRL,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,DHR|TMO|MTD|WAT|A,0.30057693619001224,0.4052289024142366,-0.10465196622422435
CRM,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,WDAY|SNPS|ADSK|ADBE|CDNS,0.3296798740060507,0.6764857626620816,-0.3468058886560309
CTRA,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,EQT|EOG|OXY|FANG|TPL,0.2748877108483874,0.2878529667807016,-0.01296525593231418
D,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,XEL|CMS|CNP|DTE|AEE,-0.3497666048138959,0.6344656506686799,-0.9842322554825758
DD,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,PPG|LYB|SHW|ALB|IFF,0.6048729441384139,0.6273514652736634,-0.022478521135249507
DELL,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,NTAP|STX|WDC|SMCI|AAPL,0.4710239741081659,0.20741093437137462,0.2636130397367913
DHR,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,CRL|A|MTD|IQV|TMO,0.14821822211582467,0.7975081070637207,-0.649289884947896
DOV,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,XYL|SWK|PH|ITW|HUBB,0.4422244211288501,0.6664773604926564,-0.2242529393638063
DTE,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,CNP|ED|SRE|XEL|PNW,-0.171957581076295,0.903055286833981,-1.075012867910276
DUK,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,SO|EVRG|WEC|AEP|LNT,-0.14866380552190842,0.8913892888070081,-1.0400530943289166
DVN,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,CTRA|TPL|EOG|OXY|EQT,0.35476614761126574,0.8317826824454326,-0.4770165348341669
DXCM,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,MDT|IDXX|SYK|RVTY|BDX,0.18110590644205657,0.28159751032127983,-0.10049160387922326
ECL,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,PPG|ALB|LYB|SHW|DD,0.14185330670815982,0.32366723891262966,-0.18181393220446984
ED,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,CNP|D|PCG|DTE|XEL,-0.013871709204525864,0.4763199481753743,-0.49019165737990017
EIX,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,SO|EVRG|VST|PPL|LNT,-0.19145427149984112,0.26465581223583606,-0.4561100837356772
EOG,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,EQT|TPL|FANG|DVN|CTRA,0.2493396561002608,0.8292897153152321,-0.5799500592149713
EQT,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,APA|CTRA|TPL|EOG|FANG,0.4440081175573929,0.7811047314178032,-0.33709661386041034
ES,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,FE|EVRG|EXC|DUK|SO,-0.06043387851662452,0.8924958473144889,-0.9529297258311135
ETR,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,VST|EXC|LNT|SO|PEG,-0.1907580693980165,0.7023305429171591,-0.8930886123151757
EVRG,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,EXC|DUK|AEP|LNT|PPL,0.08037495628002597,0.7826694424845104,-0.7022944862044844
EW,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,ISRG|DXCM|PODD|ZBH|BAX,0.23981171907810464,0.43598389113484826,-0.19617217205674362
EXC,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,SO|ES|PEG|WEC|ETR,-0.18098560952500628,0.5914070066808297,-0.772392616205836
EXPE,2019-06-28,"Hotels, Resorts & Cruise Lines",A|NWS|NVR|NVDA|NUE,NCLH|HLT|MAR|CCL|BKNG,0.35859721016605284,0.6011813867873833,-0.24258417662133047
FANG,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,DVN|TPL|OXY|COP|EQT,0.4234204117427614,0.8742091984703282,-0.4507887867275668
FDS,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,CME|CBOE|MCO|MSCI|NDAQ,0.07967960103935344,0.6839955756483261,-0.6043159746089727
FE,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,EXC|PEG|AEP|ETR|ES,-0.17933775980221348,0.7934115227391682,-0.9727492825413816
FICO,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,TRMB|ADBE|INTU|CDNS|PTC,-0.07245632577928104,0.37427136366673336,-0.4467276894460144
FIS,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,FISV|CPAY|MA|PYPL|XYZ,-0.07388235467099297,0.4409078743121864,-0.5147902289831794
FISV,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,JKHY|V|GPN|XYZ|CPAY,-0.1012406166807626,0.6036072572159746,-0.7048478738967372
FSLR,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,NXPI|MCHP|AMD|SWKS|MPWR,-0.14791677109526424,0.16448804260794286,-0.3124048137032071
FTV,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,SNA|ITW|HUBB|PH|GWW,0.5709047555815452,0.7646308868388735,-0.1937261312573283
GD,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,AXON|NOC|HWM|BA|TXT,0.44681120133155816,0.5519216132010214,-0.10511041186946324
GE,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,HWM|LMT|LHX|BA|RTX,0.6413066683198066,0.3149871843888195,0.32631948393098714
GILD,2019-06-28,Biotechnology,A|NWS|NVR|NVDA|NUE,ABBV|AMGN|REGN|BIIB|INCY,0.010793388205358532,0.5221016505136273,-0.5113082623082688
GIS,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,CPB|CAG|MKC|TSN|SJM,0.223080407707314,0.4980457333724607,-0.27496532566514675
GPN,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,JKHY|XYZ|FISV|PYPL|MA,-0.19694739923815258,0.5347714596028732,-0.7317188588410257
GWW,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,PNR|HUBB|SNA|DOV|SWK,0.3368254695103202,0.4754784841569616,-0.13865301464664137
HIG,2019-06-28,Property & Casualty Insurance,A|NWS|NVR|NVDA|NUE,PGR|CB|CINF|TRV|ALL,0.20887038869844832,0.8553352627268999,-0.6464648740284515
HII,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,GD|LHX|GE|BA|AXON,0.29213796927869395,0.47244876660721524,-0.1803107973285213
HLT,2019-06-28,"Hotels, Resorts & Cruise Lines",A|NWS|NVR|NVDA|NUE,BKNG|EXPE|MAR|CCL|NCLH,0.09013310338206916,0.5807020536496954,-0.49056895026762626
HPE,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,WDC|NTAP|AAPL|HPQ|STX,0.32082325010363,0.3034090211350183,0.017414228968611722
HPQ,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,STX|HPE|NTAP|AAPL|SMCI,0.5936187657432871,0.5596130034359175,0.034005762307369625
HRL,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,MDLZ|CAG|TSN|SJM|KHC,0.014331097029769934,0.5260512735769614,-0.5117201765471914
HSY,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,CAG|GIS|KHC|SJM|MDLZ,-0.3005100904767993,0.44993150706045376,-0.750441597537253
HUBB,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,GWW|XYL|SWK|PH|DOV,0.3929002822914896,0.7187454449286307,-0.3258451626371411
HWM,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,BA|RTX|NOC|LHX|GD,0.3074745495525335,0.30603511042764026,0.0014394391248932492
ICE,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,MCO|FDS|CME|MSCI|CBOE,-0.04533879013328737,0.6322728873191075,-0.6776116774523948
IDXX,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,SYK|BDX|EW|RMD|BAX,0.47673302663317546,0.3840994600094334,0.09263356662374206
IEX,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,SWK|GWW|XYL|FTV|ITW,0.35245533058820044,0.5047558355465638,-0.15230050495836334
IFF,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,DD|ALB|LYB|SHW|ECL,0.42557384099997186,0.7442231353320464,-0.31864929433207456
INCY,2019-06-28,Biotechnology,A|NWS|NVR|NVDA|NUE,ABBV|GILD|AMGN|BIIB|REGN,0.1413206950807405,0.3434421815026802,-0.2021214864219397
INTC,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,SWKS|MCHP|ON|NVDA|MU,0.48934496065338645,0.6308128756073628,-0.14146791495397631
INTU,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,SNPS|ORCL|TRMB|ADBE|CDNS,0.2877257673136015,0.6236662579224163,-0.33594049060881476
IQV,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,DHR|TECH|WAT|TMO|A,0.28760220356999894,0.30974750192912553,-0.022145298359126597
IR,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,FTV|GWW|ITW|SNA|DOV,0.4677385880553291,0.5984948905340673,-0.13075630247873826
ISRG,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,PODD|BDX|ABT|DXCM|BAX,0.23715612389409058,0.7319543855240281,-0.49479826162993756
ITW,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,FTV|PNR|NDSN|DOV|GWW,0.6557425359032599,0.8270006111165702,-0.17125807521331027
IVZ,2019-06-28,Asset Management & Custody Banks,A|NWS|NVR|NVDA|NUE,NTRS|BLK|TROW|BEN|APO,0.37903220067927906,0.6661903616899615,-0.2871581610106824
JCI,2019-06-28,Building Products,A|NWS|NVR|NVDA|NUE,LII|MAS|ALLE|BLDR|TT,0.419937034658044,0.7213286910003748,-0.3013916563423308
JKHY,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,PYPL|FISV|MA|GPN|CPAY,0.13378751781746773,0.625676322443294,-0.49188880462582624
JNJ,2019-06-28,Pharmaceuticals,A|NWS|NVR|NVDA|NUE,VTRS|LLY|MRK|BMY|PFE,-0.2465207820559638,0.5622897022831008,-0.8088104843390647
JPM,2019-06-28,Diversified Banks,A|NWS|NVR|NVDA|NUE,TFC|USB|C|PNC|WFC,0.5295887219354747,0.5678288380951471,-0.03824011615967238
KHC,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,MDLZ|CAG|GIS|CPB|TSN,0.29844572489183924,0.4984395623259613,-0.19999383743412208
KKR,2019-06-28,Asset Management & Custody Banks,A|NWS|NVR|NVDA|NUE,BK|STT|APO|BLK|BEN,0.5462384245053895,0.48192630311434037,0.06431212139104914
LHX,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,BA|LMT|GE|GD|TXT,-0.21903590773700204,0.03543782270888847,-0.2544737304458905
LII,2019-06-28,Building Products,A|NWS|NVR|NVDA|NUE,MAS|JCI|ALLE|BLDR|TT,0.06719742499849195,0.5550778511462329,-0.4878804261477409
LLY,2019-06-28,Pharmaceuticals,A|NWS|NVR|NVDA|NUE,BMY|ZTS|VTRS|MRK|PFE,0.27818784423873066,0.7929084566732519,-0.5147206124345213
LMT,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,LHX|NOC|TXT|TDG|HII,0.10336106916943706,0.8445836491447675,-0.7412225799753304
LNT,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,DUK|PEG|WEC|EVRG|AEP,-0.12526542048947617,0.909269724629629,-1.0345351451191052
LYB,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,SHW|PPG|ECL|ALB|IFF,0.318724594316747,0.6108021005101428,-0.29207750619339584
MA,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,FIS|XYZ|PYPL|FISV|CPAY,0.26055368880247337,0.7418068815498408,-0.4812531927473674
MAR,2019-06-28,"Hotels, Resorts & Cruise Lines",A|NWS|NVR|NVDA|NUE,EXPE|BKNG|NCLH|RCL|CCL,0.25099384364045285,0.31160226911809447,-0.060608425477641614
MAS,2019-06-28,Building Products,A|NWS|NVR|NVDA|NUE,LII|BLDR|TT|JCI|ALLE,-0.02394349190189393,0.28796705870817546,-0.3119105506100694
MCHP,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,MPWR|AVGO|FSLR|QCOM|INTC,0.590453014677499,0.8780069990454056,-0.2875539843679066
MCO,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,FDS|SPGI|MSCI|CME|CBOE,0.6531292211156404,0.7438975977238957,-0.09076837660825532
MDLZ,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,CAG|SJM|CPB|GIS|KHC,0.13859117502522084,0.8575710358400147,-0.7189798608147939
MDT,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,PODD|RVTY|ABT|ZBH|STE,0.19548604567063846,0.6385068033567911,-0.4430207576861527
MKC,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,GIS|CAG|KHC|SJM|HSY,0.06367481573103081,0.5740287269940766,-0.5103539112630457
MPWR,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,QCOM|MU|MCHP|AVGO|TXN,0.584258925367915,0.8209468997675239,-0.23668797439960887
MRK,2019-06-28,Pharmaceuticals,A|NWS|NVR|NVDA|NUE,JNJ|LLY|BMY|VTRS|ZTS,0.14592223039292515,0.6761486396748012,-0.530226409281876
MSCI,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,CME|MCO|FDS|SPGI|NDAQ,0.2482458819995259,0.8254415842484428,-0.5771957022489169
MTD,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,TMO|WAT|A|IQV|DHR,0.19308765746969517,0.6213636947250918,-0.42827603725539665
MU,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,AMD|QCOM|TXN|MCHP|MPWR,0.37154610464744814,0.4924074688095962,-0.12086136416214804
NCLH,2019-06-28,"Hotels, Resorts & Cruise Lines",A|NWS|NVR|NVDA|NUE,MAR|CCL|BKNG|HLT|EXPE,0.22819600818435232,0.5902570858637136,-0.3620610776793613
NDAQ,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,MCO|CBOE|SPGI|ICE|MSCI,0.07117804668423522,0.834246203571427,-0.7630681568871918
NDSN,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,ITW|IEX|IR|FTV|PNR,0.6306324795032892,0.7969541480397928,-0.16632166853650365
NEE,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,CNP|PCG|AEE|PNW|D,-0.13711575328645684,0.3725813442098924,-0.5096970974963493
NI,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,CMS|XEL|AEE|PNW|PCG,-0.11872991377712494,0.5096835350542666,-0.6284134488313915
NOC,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,GE|HII|TDG|GD|RTX,0.05576790048150496,0.22763518381941006,-0.1718672833379051
NTAP,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,WDC|HPQ|SMCI|HPE|AAPL,0.41504125555027344,0.34227127146822917,0.07276998408204427
NTRS,2019-06-28,Asset Management & Custody Banks,A|NWS|NVR|NVDA|NUE,AMP|KKR|BEN|TROW|STT,0.412199230310513,0.704641310779261,-0.292442080468748
NVDA,2019-06-28,Semiconductors,A|NWS|NVR|NUE|NTRS,FSLR|TXN|MPWR|MCHP|NXPI,0.24694932478347417,0.47420719855587784,-0.22725787377240367
NXPI,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,TXN|AMD|AVGO|SWKS|QCOM,0.48083497757300553,0.8269894198340023,-0.3461544422609968
ON,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,MCHP|FSLR|SWKS|INTC|AMD,0.581698972959551,0.6766501466098978,-0.09495117365034678
ORCL,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,FICO|TRMB|CRM|INTU|ADSK,0.10403743167887278,0.6698112930518381,-0.5657738613729653
OXY,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,FANG|EQT|DVN|CTRA|APA,0.2568808135657662,0.6778024414668852,-0.420921627901119
PCG,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,DTE|NEE|AEE|SRE|XEL,0.1685183402403755,0.013654532777838459,0.15486380746253706
PEG,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,VST|SO|FE|EXC|ETR,-0.20634371406059407,0.6591060941534094,-0.8654498082140034
PFE,2019-06-28,Pharmaceuticals,A|NWS|NVR|NVDA|NUE,MRK|VTRS|ZTS|JNJ|BMY,0.08628089708218274,-0.07223123855217879,0.15851213563436153
PGR,2019-06-28,Property & Casualty Insurance,A|NWS|NVR|NVDA|NUE,TRV|ACGL|CINF|HIG|ALL,0.3666011739635465,0.7197795258102391,-0.35317835184669255
PH,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,HUBB|GWW|IEX|ITW|IR,0.4821878188627154,0.8842077590649875,-0.4020199402022721
PNC,2019-06-28,Diversified Banks,A|NWS|NVR|NVDA|NUE,TFC|BAC|WFC|C|JPM,0.28483135357153433,0.7711206673262773,-0.48628931375474294
PNR,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,ITW|IEX|SNA|FTV|XYL,0.39172828569220036,0.8446413630535197,-0.4529130773613193
PNW,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,NEE|NI|D|PCG|XEL,-0.27667531339846285,0.6324561271433287,-0.9091314405417915
PODD,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,IDXX|EW|BSX|ABT|RMD,0.1427387828877619,0.6942218455552992,-0.5514830626675373
PPG,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,ALB|LYB|SHW|DD|ECL,0.5801097040591405,0.7231153453393673,-0.14300564128022675
PPL,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,DUK|SO|EXC|ES|WEC,-0.23315493522350783,0.5422684908270612,-0.775423426050569
PTC,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,ADSK|ORCL|WDAY|CRM|FICO,0.3576013178182361,0.2780526421479309,0.07954867567030521
PYPL,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,FISV|GPN|CPAY|XYZ|V,0.3125915065023272,0.239616808780172,0.0729746977221552
QCOM,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,TXN|AMD|INTC|NXPI|SWKS,0.05896119109329781,0.4123595107032066,-0.35339831960990875
RCL,2019-06-28,"Hotels, Resorts & Cruise Lines",A|NWS|NVR|NVDA|NUE,NCLH|BKNG|MAR|HLT|EXPE,0.19946942325931113,0.5318048104049138,-0.3323353871456026
REGN,2019-06-28,Biotechnology,A|NWS|NVR|NVDA|NUE,GILD|INCY|BIIB|ABBV|VRTX,0.28951504325037186,0.7639473059377729,-0.4744322626874011
RMD,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,BAX|ISRG|IDXX|MDT|SYK,0.2238037597539352,0.5511641071159811,-0.3273603473620459
RTX,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,NOC|HII|TDG|TXT|LMT,0.49084586500748406,0.5908644182825226,-0.1000185532750385
RVTY,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,ISRG|BDX|RMD|IDXX|ZBH,0.12042418026784185,0.055942239900938336,0.06448194036690352
SHW,2019-06-28,Specialty Chemicals,A|NWS|NVR|NVDA|NUE,ECL|DD|LYB|ALB|IFF,0.2266887707440446,0.6387616279562331,-0.41207285721218856
SJM,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,TSN|CPB|KHC|GIS|CAG,-0.16631160962953936,0.656143161946935,-0.8224547715764744
SMCI,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,AAPL|WDC|HPQ|STX|HPE,0.30589686654664583,0.024241188316090227,0.2816556782305556
SNA,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,ITW|XYL|NDSN|GWW|IEX,0.4428277708187186,0.7454279917532686,-0.30260022093454997
SNPS,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,ADSK|PTC|WDAY|ORCL|INTU,0.2591270182837357,0.6450467407781078,-0.38591972249437206
SO,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,FE|ES|VST|EVRG|DUK,-0.26299968846011357,0.7425201496447178,-1.0055198381048314
SPGI,2019-06-28,Financial Exchanges & Data,A|NWS|NVR|NVDA|NUE,FDS|NDAQ|CBOE|MSCI|CME,0.6117661281281375,0.7402611395358986,-0.1284950114077611
SRE,2019-06-28,Multi-Utilities,A|NWS|NVR|NVDA|NUE,XEL|D|NEE|ED|CNP,-0.22455365298581656,0.6016408880474672,-0.8261945410332837
STE,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,BDX|ABT|BSX|DXCM|ZBH,-0.09539703711298517,0.3432636884403271,-0.43866072555331226
STT,2019-06-28,Asset Management & Custody Banks,A|NWS|NVR|NVDA|NUE,NTRS|APO|AMP|BX|ARES,0.23546413530344737,0.18497371168169324,0.05049042362175413
STX,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,DELL|WDC|NTAP|HPQ|HPE,0.5486167359873317,0.7444314892803172,-0.19581475329298548
SWK,2019-06-28,Industrial Machinery & Supplies & Components,A|NWS|NVR|NVDA|NUE,SNA|PH|IEX|XYL|HUBB,0.3785571987871102,0.7690488892185089,-0.3904916904313987
SWKS,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,FSLR|AVGO|QCOM|NXPI|TXN,0.6062114303062373,0.821682902337885,-0.21547147203164774
SYK,2019-06-28,Health Care Equipment,A|NWS|NVR|NVDA|NUE,ABT|ISRG|STE|IDXX|BDX,0.07768479562991738,0.735619428723703,-0.6579346330937856
TDG,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,HII|GD|LHX|HWM|TXT,0.4079265351405889,0.4352259375987237,-0.02729940245813478
TECH,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,A|WAT|MTD|TMO|IQV,0.057068252906113705,0.53857794022382,-0.48150968731770627
TFC,2019-06-28,Diversified Banks,A|NWS|NVR|NVDA|NUE,USB|BAC|C|WFC|PNC,0.33408115540536004,0.7891009396212517,-0.4550197842158917
TMO,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,TECH|WAT|DHR|A|MTD,0.21687660807274453,0.8466434148368155,-0.6297668067640709
TPL,2019-06-28,Oil & Gas Exploration & Production,A|NWS|NVR|NVDA|NUE,OXY|EOG|CTRA|APA|DVN,0.2782237505160471,0.5849391198841745,-0.3067153693681274
TRMB,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,ADSK|WDAY|CDNS|FICO|SNPS,0.35265210722492746,0.3130734367519575,0.03957867047296998
TROW,2019-06-28,Asset Management & Custody Banks,A|NWS|NVR|NVDA|NUE,ARES|BX|STT|IVZ|NTRS,0.37738949372902325,0.5241801338792383,-0.1467906401502151
TRV,2019-06-28,Property & Casualty Insurance,A|NWS|NVR|NVDA|NUE,CINF|HIG|ACGL|WRB|CB,0.13423431094179047,0.7943066591864488,-0.6600723482446583
TSN,2019-06-28,Packaged Foods & Meats,A|NWS|NVR|NVDA|NUE,MDLZ|KHC|SJM|CPB|CAG,0.009589484426937713,0.24597107556609998,-0.23638159113916227
TT,2019-06-28,Building Products,A|NWS|NVR|NVDA|NUE,ALLE|BLDR|LII|AOS|MAS,0.3762613273789487,0.5241352490670219,-0.14787392168807323
TXN,2019-06-28,Semiconductors,A|NWS|NVR|NVDA|NUE,MCHP|QCOM|INTC|NVDA|NXPI,0.44676465449867403,0.8054588432280788,-0.3586941887294048
TXT,2019-06-28,Aerospace & Defense,A|NWS|NVR|NVDA|NUE,NOC|RTX|LHX|TDG|LMT,0.4119978643107081,0.37188852226329194,0.040109342047416174
TYL,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,ADSK|ORCL|FICO|SNPS|CRM,0.24391531843777833,0.5852171371639192,-0.34130181872614085
USB,2019-06-28,Diversified Banks,A|NWS|NVR|NVDA|NUE,C|JPM|WFC|TFC|BAC,0.2553081274607065,0.7328776431832071,-0.4775695157225006
V,2019-06-28,Transaction & Payment Processing Services,A|NWS|NVR|NVDA|NUE,MA|JKHY|GPN|FISV|CPAY,0.2607254465645688,0.410804776894473,-0.15007933032990417
VRTX,2019-06-28,Biotechnology,A|NWS|NVR|NVDA|NUE,REGN|ABBV|BIIB|AMGN|GILD,0.39094247043747155,0.580916928038253,-0.18997445760078147
VST,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,PPL|ES|WEC|EIX|PEG,-0.05629813456011543,0.0692843041838234,-0.12558243874393885
VTRS,2019-06-28,Pharmaceuticals,A|NWS|NVR|NVDA|NUE,ZTS|BMY|JNJ|LLY|MRK,0.21042096106247574,0.18243193674134955,0.027989024321126182
WAT,2019-06-28,Life Sciences Tools & Services,A|NWS|NVR|NVDA|NUE,A|CRL|TMO|TECH|DHR,0.5117447982564741,0.6946892404335564,-0.18294444217708228
WDAY,2019-06-28,Application Software,A|NWS|NVR|NVDA|NUE,TRMB|CRM|FICO|ORCL|SNPS,0.1449173994276226,0.7044845730010507,-0.5595671735734281
WDC,2019-06-28,"Technology Hardware, Storage & Peripherals",A|NWS|NVR|NVDA|NUE,AAPL|STX|HPQ|HPE|NTAP,0.2894817543479463,0.25689738397279716,0.03258437037514916
WEC,2019-06-28,Electric Utilities,A|NWS|NVR|NVDA|NUE,PEG|DUK|ES|AEP|EXC,-0.27653451338604856,0.9180587870640203,-1.1945933004500688
