ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
MDT,Health Care Equipment,BSX|ZBH|ISRG|PFE|GEHC,BAX|SYK|STE|ISRG|IDXX,ULTA|T|OXY|CI|MAS,0.2,0.2,0.0,0.0,0.02857142857142857,0.0
MKC,Packaged Foods & Meats,MDLZ|SJM|KHC|MAS|KDP,HRL|KHC|MDLZ|CAG|TSN,CCI|WMB|LYV|ICE|JKHY,0.0,0.0,0.0,0.04,0.1,0.0
MPWR,Semiconductors,ADI|TXN|SNPS|MU|ADSK,ON|ADI|INTC|TXN|NVDA,TRGP|DASH|GPN|SO|ECL,0.4,0.6,0.0,0.1,0.18,0.0
MRK,Pharmaceuticals,PFE|GILD|MRNA|VTRS|HRL,VTRS|BMY|LLY|ZTS|PFE,INTU|CAG|CDW|IDXX|IP,0.4,0.4,0.0,0.18,0.19666666666666666,0.0
MRNA,Biotechnology,GILD|VRTX|KVUE|NWS|FOX,VRTX|INCY|ABBV|GILD|REGN,PM|DIS|FIS|LULU|GD,0.2,0.2,0.0,0.04,0.04,0.0
MSCI,Financial Exchanges & Data,FFIV|BR|CTSH|ROP|WTW,ICE|FDS|SPGI|NDAQ|COIN,FOX|UNP|KHC|COP|TRMB,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
MSFT,Systems Software,NOW|IBM|BKR|GOOGL|GEN,CRWD|PANW|NOW|FTNT|GEN,GILD|VLTO|CARR|NTAP|PEP,0.6,1.0,0.2,0.05797385620915032,0.07902183600713011,0.0125
MU,Semiconductors,PTC|STX|PLTR|AVGO|WDC,NXPI|ON|AMD|TXN|AVGO,OXY|EPAM|AZO|STLD|BAX,0.0,0.0,0.0,0.1,0.0,0.0
NCLH,"Hotels, Resorts & Cruise Lines",CCL|VTRS|PNC|TEL|PH,RCL|HLT|MAR|EXPE|BKNG,HLT|GPC|SWK|LIN|PODD,0.2,0.4,0.0,0.03333333333333333,0.1805263157894737,0.05
NDAQ,Financial Exchanges & Data,CME|NWS|FOX|VRSN|A,COIN|CME|MSCI|FDS|MCO,XYL|IDXX|TROW|DDOG|APH,0.2,0.2,0.0,0.0,0.0,0.0
NOC,Aerospace & Defense,LMT|RTX|GEN|PH|VTRS,GE|TDG|LMT|LHX|HII,AXON|HUBB|FDX|COR|PYPL,0.2,0.4,0.2,0.15555555555555553,0.26222222222222225,0.02222222222222222
NOW,Systems Software,WDAY|CRM|INTU|CTSH|PLTR,MSFT|FTNT|GEN|PANW|CRWD,NRG|LII|ALLE|HRL|FE,0.6,0.2,0.0,0.16864801864801865,0.12352941176470589,0.0
NTAP,"Technology Hardware, Storage & Peripherals",DDOG|HPE|HPQ|WDC|PLTR,HPE|AAPL|WDC|STX|DELL,EBAY|MRNA|SATS|EIX|INTC,0.0,0.0,0.0,0.15454545454545454,0.1612121212121212,0.09714285714285714
NVDA,Semiconductors,PLTR|CTSH|DDOG|CRM|CRWD,INTC|MPWR|AMD|TXN|NXPI,PNR|LOW|VRTX|UNH|GD,0.0,0.4,0.0,0.1161111111111111,0.051515151515151514,0.0
NXPI,Semiconductors,AMAT|TXN|TER|SNDK|AVGO,AMD|ON|MPWR|MU|NVDA,PLTR|EBAY|LEN|COF|WEC,0.0,0.2,0.0,0.11538461538461538,0.13333333333333333,0.0
ON,Semiconductors,CRM|CRWD|EPAM|INTU|GEV,TXN|AVGO|MPWR|SWKS|NVDA,TROW|SATS|SNDK|ALL|JCI,0.0,0.4,0.0,0.0,0.16,0.0
ORCL,Application Software,HPE|SNDK|NTAP|DDOG|WDC,TYL|ADBE|TRMB|CDNS|FICO,COF|T|CASY|PPL|APTV,0.0,0.2,0.0,0.08675324675324675,0.025,0.0
OTIS,Industrial Machinery & Supplies & Components,FOX|NWS|TXT|UPS|AON,SWK|SNA|HUBB|FTV|IR,ABNB|TRMB|CTSH|MA|FIX,0.0,0.0,0.0,0.06666666666666667,0.0,0.04
