ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
V,2015-06-30,Transaction & Payment Processing Services,TSN|APTV|DLTR|GOOGL|RF,FISV|MA|CPAY|GPN|JKHY,0.3436205137757492,0.5838401916758668,-0.24021967790011756
VRTX,2015-06-30,Biotechnology,RCL|NXPI|CRM|BIIB|ZBRA,INCY|GILD|ABBV|AMGN|REGN,0.6504707143648424,0.567219469931721,0.08325124443312137
VTRS,2015-06-30,Pharmaceuticals,AVGO|INCY|TTWO|MNST|SWKS,ZTS|MRK|JNJ|BMY|PFE,0.5014045883075209,0.44180699248915617,0.05959759581836471
WAT,2015-06-30,Life Sciences Tools & Services,STZ|IBM|LH|BG|VRSK,TECH|A|TMO|DHR|IQV,0.7339320304675213,0.8403275852931933,-0.10639555482567198
WDAY,2015-06-30,Application Software,ON|URI|DAL|PODD|LUV,FICO|CDNS|INTU|CRM|PTC,0.621560813946932,0.5479099958027532,0.07365081814417873
WEC,2015-06-30,Electric Utilities,PCG|ETR|PPL|CVX|EMR,DUK|LNT|EIX|ETR|SO,0.7977216471705622,0.9141089212458836,-0.11638727407532146
WFC,2015-06-30,Diversified Banks,BF-B|MDLZ|MTD|NTRS|IQV,USB|PNC|BAC|JPM|TFC,0.6901719010513871,0.9264696280669227,-0.23629772701553553
WRB,2015-06-30,Property & Casualty Insurance,KR|CTAS|BK|PPG|USB,ACGL|PGR|CINF|ALL|CB,0.2359399114210787,0.761873569841296,-0.5259336584202172
XEL,2015-06-30,Multi-Utilities,AEP|TRV|PSA|DUK|CMI,CMS|NI|ED|CNP|DTE,0.8673393483192343,0.9228979746188112,-0.05555862629957686
XYL,2015-06-30,Industrial Machinery & Supplies & Components,AMT|MO|LOW|DLR|MDT,GWW|NDSN|HUBB|SWK|PNR,0.45965433728764293,0.7213580315525426,-0.2617036942648997
ZBH,2015-06-30,Health Care Equipment,ESS|F|KMI|APD|EQR,DXCM|ABT|PODD|BSX|BDX,0.22911381769372635,0.44435237978440195,-0.2152385620906756
ZTS,2015-06-30,Pharmaceuticals,HUM|AMD|FCX|TKO|LULU,LLY|BMY|PFE|MRK|VTRS,0.11769540777023453,0.19201588215702847,-0.07432047438679394
A,2019-06-28,Life Sciences Tools & Services,WY|PWR|PRU|CFG|PHM,TECH|CRL|DHR|WAT|MTD,0.10688650551204144,0.7131809760557262,-0.6062944705436847
AAPL,2019-06-28,"Technology Hardware, Storage & Peripherals",META|QCOM|DXCM|NFLX|WSM,HPQ|SMCI|NTAP|STX|WDC,0.2962286468597767,0.5707263342966361,-0.2744976874368594
ABBV,2019-06-28,Biotechnology,ALGN|AXON|DELL|SMCI|COHR,VRTX|REGN|GILD|INCY|AMGN,0.35590751133675147,0.5121255976789612,-0.15621808634220968
ABT,2019-06-28,Health Care Equipment,TT|ECL|HD|PLD|BR,STE|SYK|BAX|RVTY|PODD,-0.03603755052843448,0.5536575395800645,-0.589695090108499
ACGL,2019-06-28,Property & Casualty Insurance,AON|AXP|COST|PFE|DHR,WRB|HIG|CB|ALL|TRV,-0.02967524356491791,0.45326167943826223,-0.48293692300318014
ADBE,2019-06-28,Application Software,JBL|PODD|TER|BA|LULU,WDAY|TYL|SNPS|INTU|TRMB,0.22267735624976176,0.9059958245310996,-0.6833184682813378
ADI,2019-06-28,Semiconductors,EIX|DVA|GOOG|GOOGL|WBD,SWKS|INTC|NXPI|QCOM|MU,0.1475848798680284,0.8537219024312855,-0.7061370225632572
ADSK,2019-06-28,Application Software,APTV|INCY|MPC|GEN|EA,FICO|WDAY|CDNS|ADBE|TRMB,0.363815236766212,0.8463423281709523,-0.4825270914047403
AEE,2019-06-28,Multi-Utilities,LNT|GL|CMS|CPT|AVB,SRE|PCG|ED|CNP|PNW,0.7926578147262457,0.7350190245745394,0.057638790151706365
AEP,2019-06-28,Electric Utilities,XEL|CMS|USB|MAA|GL,SO|PPL|FE|ES|WEC,0.6878135362592426,0.8978083183807618,-0.20999478212151923
ALB,2019-06-28,Specialty Chemicals,BKR|NTAP|FDX|SLB|MOS,LYB|PPG|DD|IFF|ECL,0.5571445755743212,0.6060011355641113,-0.048856559989790105
ALL,2019-06-28,Property & Casualty Insurance,FE|CCI|D|CL|CME,ACGL|HIG|CB|WRB|CINF,0.35543445902063137,0.86823966031014,-0.5128052012895086
ALLE,2019-06-28,Building Products,LMT|PG|MRK|DG|IEX,AOS|TT|BLDR|MAS|JCI,0.31285689774437836,0.31880792133342134,-0.005951023589042981
AMD,2019-06-28,Semiconductors,TTD|CIEN|TSLA|CVNA|AMZN,MCHP|QCOM|NXPI|SWKS|FSLR,0.7343487876769369,0.43266938119528026,0.30167940648165664
AMGN,2019-06-28,Biotechnology,WELL|MCO|BDX|KMB|EQIX,INCY|ABBV|REGN|VRTX|GILD,0.5002298072815379,0.6827710788176975,-0.18254127153615962
AMP,2019-06-28,Asset Management & Custody Banks,EPAM|LOW|INTU|RCL|GM,BK|BLK|BEN|STT|APO,0.5381456324772773,0.514775611707986,0.02337002076929129
AOS,2019-06-28,Building Products,PKG|MMM|HPE|NUE|RJF,BLDR|MAS|LII|ALLE|JCI,0.5598994713395236,0.6678733260144002,-0.10797385467487663
APA,2019-06-28,Oil & Gas Exploration & Production,STLD|DVN|FCX|MPWR|CRM,EOG|OXY|EQT|DVN|CTRA,0.7528935771618548,0.7741227537565806,-0.021229176594725785
APO,2019-06-28,Asset Management & Custody Banks,CDNS|PYPL|CSCO|TXN|C,IVZ|STT|BK|ARES|NTRS,0.44124365367295204,0.3758116424414975,0.06543201123145453
ARES,2019-06-28,Asset Management & Custody Banks,HPQ|EW|ODFL|PH|RF,BEN|NTRS|STT|KKR|IVZ,0.39221733305717754,0.44521429076132024,-0.0529969577041427
AVGO,2019-06-28,Semiconductors,KEYS|GE|FSLR|MGM|PODD,NVDA|QCOM|FSLR|MPWR|INTC,0.5227803791518197,0.7303273655955903,-0.20754698644377056
AXON,2019-06-28,Aerospace & Defense,COHR|ALGN|ABBV|NXPI|CAG,BA|LMT|HWM|HII|GE,0.4826463348920798,0.46692224390719383,0.015724090984885974
BA,2019-06-28,Aerospace & Defense,LULU|TER|ADBE|CF|JBL,AXON|GE|TDG|TXT|NOC,-0.22402027544774777,-0.11291291063694518,-0.11110736481080259
BAC,2019-06-28,Diversified Banks,ORCL|MA|C|BKNG|FICO,TFC|JPM|WFC|PNC|C,0.41709466439939924,0.8824241518355757,-0.4653294874361764
BAX,2019-06-28,Health Care Equipment,AIZ|EG|FIS|NDAQ|IT,ZBH|MDT|BDX|IDXX|STE,-0.16511675772948184,0.06874225841781478,-0.23385901614729662
BDX,2019-06-28,Health Care Equipment,IBM|CBRE|DOC|MCO|UHS,PODD|STE|RMD|BAX|SYK,0.3197436573367645,0.6610205156309372,-0.3412768582941727
BEN,2019-06-28,Asset Management & Custody Banks,TMUS|COF|BF-B|DPZ|FISV,BLK|APO|BK|BX|AMP,0.5503171010705689,0.3472703622610353,0.20304673880953356
BIIB,2019-06-28,Biotechnology,SW|ISRG|MOS|CPB|VRTX,INCY|ABBV|AMGN|REGN|VRTX,0.6021941065649343,0.5844073853727806,0.017786721192153743
BK,2019-06-28,Asset Management & Custody Banks,NRG|IRM|PM|NTRS|SYY,IVZ|BX|TROW|STT|NTRS,0.23501078928271707,0.6286120326642276,-0.39360124338151053
BKNG,2019-06-28,"Hotels, Resorts & Cruise Lines",FICO|MSCI|DE|C|ORCL,CCL|EXPE|NCLH|HLT|MAR,0.687204519225556,0.47463792621540624,0.2125665930101498
BLDR,2019-06-28,Building Products,NXPI|WSM|URI|ON|NFLX,JCI|MAS|LII|TT|AOS,0.46345328593398194,0.7044698186361857,-0.2410165327022038
BLK,2019-06-28,Asset Management & Custody Banks,ROST|HII|IFF|SHW|VTR,AMP|BK|KKR|IVZ|TROW,0.49586630946587484,0.7244324816320586,-0.2285661721661838
BMY,2019-06-28,Pharmaceuticals,BBY|PANW|GDDY|LYB|IBKR,VTRS|JNJ|LLY|PFE|MRK,-0.20589701901362698,0.43871551822290455,-0.6446125372365316
BSX,2019-06-28,Health Care Equipment,CPRT|IDXX|GPN|LIN|EL,MDT|DXCM|BAX|IDXX|SYK,0.1385852593329782,0.6377013427485845,-0.4991160834156063
BX,2019-06-28,Asset Management & Custody Banks,IQV|MA|CASY|BAC|GNRC,BK|STT|ARES|KKR|BLK,0.4555469662156835,0.5605514245438307,-0.10500445832814714
C,2019-06-28,Diversified Banks,ORCL|BAC|MA|BKNG|FICO,USB|BAC|JPM|WFC|PNC,0.69562058615507,0.78462051889282,-0.08899993273774998
CAG,2019-06-28,Packaged Foods & Meats,CNC|ALGN|ANET|TPL|SMCI,SJM|HRL|KHC|TSN|MDLZ,0.05128937430769266,0.6490287230727337,-0.5977393487650411
CB,2019-06-28,Property & Casualty Insurance,DTE|DUK|WEC|ES|ED,ACGL|WRB|ALL|HIG|CINF,0.3446492023777569,0.7064380238213461,-0.3617888214435892
CBOE,2019-06-28,Financial Exchanges & Data,REG|ORLY|PPL|BXP|TJX,SPGI|FDS|ICE|MSCI|NDAQ,0.1389332613716106,0.5950916621210434,-0.45615840074943276
CCL,2019-06-28,"Hotels, Resorts & Cruise Lines",REGN|OXY|NTAP|FDX|GDDY,MAR|BKNG|EXPE|HLT|NCLH,0.391479930124455,0.5988200637986731,-0.20734013367421816
CDNS,2019-06-28,Application Software,PYPL|APO|CSCO|C|CMG,ADBE|ADSK|CRM|FICO|WDAY,0.5416705396530308,0.5798309480511472,-0.03816040839811641
CINF,2019-06-28,Property & Casualty Insurance,STE|COST|BRK-B|AXP|APD,PGR|ALL|HIG|TRV|WRB,0.5973993885615413,0.8590489709154366,-0.26164958235389535
CME,2019-06-28,Financial Exchanges & Data,PFE|SBAC|CTAS|AXP|ACGL,MSCI|CBOE|MCO|SPGI|FDS,0.29554372566641374,0.7669761310729403,-0.47143240540652653
CMS,2019-06-28,Multi-Utilities,GL|MAA|AEP|AEE|PSA,NI|D|CNP|NEE|PNW,0.7767265772630001,0.9041666422291518,-0.12744006496615168
CNP,2019-06-28,Multi-Utilities,GPC|JKHY|PNW|EXC|UDR,DTE|NEE|PCG|NI|CMS,0.6511642542412976,0.4643743571323326,0.18678989710896504
COP,2019-06-28,Oil & Gas Exploration & Production,NCLH|ROK|UPS|IP|IVZ,TPL|DVN|CTRA|OXY|FANG,-0.027961408529773926,0.8077611164038205,-0.8357225249335944
CPAY,2019-06-28,Transaction & Payment Processing Services,MAR|TRMB|HUBB|DAL|NOC,FIS|GPN|MA|FISV|V,-0.00021702616317464002,0.5268639573587829,-0.5270809835219575
CPB,2019-06-28,Packaged Foods & Meats,BIIB|SW|ISRG|KLAC|INTC,MKC|KHC|MDLZ|GIS|HSY,0.08448850154245177,0.5751362140533532,-0.49064771251090145
CRL,2019-06-28,Life Sciences Tools & Services,ELV|GM|LOW|F|MAS,DHR|TMO|MTD|WAT|A,-0.0921085242609098,0.4052289024142366,-0.4973374266751464
CRM,2019-06-28,Application Software,LRCX|WDAY|MPWR|FCX|NOW,WDAY|SNPS|ADSK|ADBE|CDNS,0.6081327755574313,0.6764857626620816,-0.06835298710465032
CTRA,2019-06-28,Oil & Gas Exploration & Production,STT|GWW|ROL|VST|MO,EQT|EOG|OXY|FANG|TPL,-0.029583545566479078,0.2878529667807016,-0.3174365123471807
D,2019-06-28,Multi-Utilities,TJX|FE|CL|IT|SPGI,XEL|CMS|CNP|DTE|AEE,0.1758726435018345,0.6344656506686799,-0.45859300716684537
DD,2019-06-28,Specialty Chemicals,WYNN|NVDA|XYZ|VTRS|WDC,PPG|LYB|SHW|ALB|IFF,0.37065552025143556,0.6273514652736634,-0.2566959450222278
DELL,2019-06-28,"Technology Hardware, Storage & Peripherals",ABBV|SMCI|VTRS|ALGN|CAG,NTAP|STX|WDC|SMCI|AAPL,0.4638309737123526,0.20741093437137462,0.256420039340978
DHR,2019-06-28,Life Sciences Tools & Services,AON|COST|ACGL|AXP|ROP,CRL|A|MTD|IQV|TMO,0.3831469968112738,0.7975081070637207,-0.4143611102524469
DOV,2019-06-28,Industrial Machinery & Supplies & Components,DG|PLD|BR|WTW|SYK,XYL|SWK|PH|ITW|HUBB,-0.05299777663014111,0.6664773604926564,-0.7194751371227975
DTE,2019-06-28,Multi-Utilities,CB|DUK|ED|EVRG|WEC,CNP|ED|SRE|XEL|PNW,0.79076086579749,0.903055286833981,-0.1122944210364909
DUK,2019-06-28,Electric Utilities,DTE|EVRG|EQR|CB|ED,SO|EVRG|WEC|AEP|LNT,0.7996572214672414,0.8913892888070081,-0.09173206733976669
DVN,2019-06-28,Oil & Gas Exploration & Production,STLD|FCX|MPWR|FTNT|SWKS,CTRA|TPL|EOG|OXY|EQT,0.34907079385143835,0.8317826824454326,-0.4827118885939943
DXCM,2019-06-28,Health Care Equipment,NVDA|QCOM|META|XYZ|WYNN,MDT|IDXX|SYK|RVTY|BDX,0.03300951620100222,0.28159751032127983,-0.2485879941202776
ECL,2019-06-28,Specialty Chemicals,TT|JCI|CMCSA|HD|ABT,PPG|ALB|LYB|SHW|DD,0.34096788842303205,0.32366723891262966,0.01730064951040239
ED,2019-06-28,Multi-Utilities,EVRG|LNT|EQR|CPT|DTE,CNP|D|PCG|DTE|XEL,0.7868508484422542,0.4763199481753743,0.31053090026687985
EIX,2019-06-28,Electric Utilities,DVA|ADI|GOOG|CPB|STZ,SO|EVRG|VST|PPL|LNT,0.15002783333912142,0.26465581223583606,-0.11462797889671464
EOG,2019-06-28,Oil & Gas Exploration & Production,EA|WAB|STZ|GEN|TRGP,EQT|TPL|FANG|DVN|CTRA,0.3421217559078174,0.8292897153152321,-0.4871679594074147
EQT,2019-06-28,Oil & Gas Exploration & Production,VTRS|DD|WYNN|DELL|WDC,APA|CTRA|TPL|EOG|FANG,0.42233382387411267,0.7811047314178032,-0.35877090754369056
ES,2019-06-28,Electric Utilities,TRV|WEC|HIG|MRSH|SRE,FE|EVRG|EXC|DUK|SO,0.6049164700253568,0.8924958473144889,-0.2875793772891322
ETR,2019-06-28,Electric Utilities,L|XEL|ACN|MDT|AJG,VST|EXC|LNT|SO|PEG,0.2979143042711894,0.7023305429171591,-0.4044162386459697
EVRG,2019-06-28,Electric Utilities,ED|EQR|CPT|DUK|LNT,EXC|DUK|AEP|LNT|PPL,0.8285712647356568,0.7826694424845104,0.04590182225114636
EW,2019-06-28,Health Care Equipment,HPQ|ARES|ODFL|ULTA|COR,ISRG|DXCM|PODD|ZBH|BAX,0.1441677401605125,0.43598389113484826,-0.2918161509743358
EXC,2019-06-28,Electric Utilities,VICI|JKHY|UDR|PNW|EXR,SO|ES|PEG|WEC|ETR,0.5522858843195693,0.5914070066808297,-0.03912112236126042
EXPE,2019-06-28,"Hotels, Resorts & Cruise Lines",CHTR|JCI|ZTS|FDS|T,NCLH|HLT|MAR|CCL|BKNG,0.4380015248980628,0.6011813867873833,-0.1631798618893205
FANG,2019-06-28,Oil & Gas Exploration & Production,MCHP|MPC|STX|TPR|INCY,DVN|TPL|OXY|COP|EQT,0.4685238459591604,0.8742091984703282,-0.4056853525111678
FDS,2019-06-28,Financial Exchanges & Data,JCI|T|CMCSA|EXPE|POOL,CME|CBOE|MCO|MSCI|NDAQ,0.2602675573009097,0.6839955756483261,-0.4237280183474164
FE,2019-06-28,Electric Utilities,CL|D|TJX|PPL|ALL,EXC|PEG|AEP|ETR|ES,0.48909316219608145,0.7934115227391682,-0.3043183605430867
FICO,2019-06-28,Application Software,BKNG|MSCI|DE|C|ORCL,TRMB|ADBE|INTU|CDNS|PTC,0.4940509993698615,0.37427136366673336,0.11977963570312816
FIS,2019-06-28,Transaction & Payment Processing Services,BAX|NDAQ|AIZ|SYK|WTW,FISV|CPAY|MA|PYPL|XYZ,0.44917977391616304,0.4409078743121864,0.008271899603976618
FISV,2019-06-28,Transaction & Payment Processing Services,NSC|BF-B|SATS|BEN|FITB,JKHY|V|GPN|XYZ|CPAY,0.42008881211929094,0.6036072572159746,-0.1835184450966837
FSLR,2019-06-28,Semiconductors,AMAT|KEYS|AVGO|GE|ZBRA,NXPI|MCHP|AMD|SWKS|MPWR,-0.03323534768442238,0.16448804260794286,-0.19772339029236524
FTV,2019-06-28,Industrial Machinery & Supplies & Components,GRMN|CHD|O|OKE|TFC,SNA|ITW|HUBB|PH|GWW,0.09591997037164336,0.7646308868388735,-0.6687109164672301
GD,2019-06-28,Aerospace & Defense,PGR|RVTY|WFC|VTR|SHW,AXON|NOC|HWM|BA|TXT,0.5109651529564035,0.5519216132010214,-0.040956460244617854
GE,2019-06-28,Aerospace & Defense,KEYS|AVGO|MGM|MCHP|FSLR,HWM|LMT|LHX|BA|RTX,0.5587626745986936,0.3149871843888195,0.24377549020987405
GILD,2019-06-28,Biotechnology,ROST|HII|NDSN|GIS|TROW,ABBV|AMGN|REGN|BIIB|INCY,0.22334342128977913,0.5221016505136273,-0.2987582292238482
GIS,2019-06-28,Packaged Foods & Meats,TROW|HII|GILD|LII|NDSN,CPB|CAG|MKC|TSN|SJM,0.12225681670639069,0.4980457333724607,-0.37578891666607006
GPN,2019-06-28,Transaction & Payment Processing Services,CPRT|BSX|TEL|RMD|IDXX,JKHY|XYZ|FISV|PYPL|MA,0.36097318563725156,0.5347714596028732,-0.17379827396562164
GWW,2019-06-28,Industrial Machinery & Supplies & Components,CTRA|AOS|WAT|TAP|MMM,PNR|HUBB|SNA|DOV|SWK,0.3873292810814215,0.4754784841569616,-0.08814920307554008
HIG,2019-06-28,Property & Casualty Insurance,SRE|TRV|INVH|ICE|ES,PGR|CB|CINF|TRV|ALL,0.5693612051578867,0.8553352627268999,-0.2859740575690132
HII,2019-06-28,Aerospace & Defense,GIS|GILD|ROST|TROW|BLK,GD|LHX|GE|BA|AXON,0.3310188946449944,0.47244876660721524,-0.14142987196222084
HLT,2019-06-28,"Hotels, Resorts & Cruise Lines",EL|LIN|J|AIG|JPM,BKNG|EXPE|MAR|CCL|NCLH,0.35531922711426644,0.5807020536496954,-0.22538282653542896
HPE,2019-06-28,"Technology Hardware, Storage & Peripherals",NUE|CVS|CI|AOS|PKG,WDC|NTAP|AAPL|HPQ|STX,0.4505935674392995,0.3034090211350183,0.14718454630428124
HPQ,2019-06-28,"Technology Hardware, Storage & Peripherals",EW|ARES|ODFL|DLTR|PH,STX|HPE|NTAP|AAPL|SMCI,0.35687562633021513,0.5596130034359175,-0.20273737710570233
HRL,2019-06-28,Packaged Foods & Meats,ZBH|SJM|DLR|CRH|CLX,MDLZ|CAG|TSN|SJM|KHC,0.5095041051511214,0.5260512735769614,-0.01654716842583992
HSY,2019-06-28,Packaged Foods & Meats,HON|ETR|AJG|L|MDT,CAG|GIS|KHC|SJM|MDLZ,-0.017394982461368065,0.44993150706045376,-0.4673264895218218
HUBB,2019-06-28,Industrial Machinery & Supplies & Components,DAL|TDG|NOC|NWS|MAR,GWW|XYL|SWK|PH|DOV,0.3460872529232486,0.7187454449286307,-0.3726581920053821
HWM,2019-06-28,Aerospace & Defense,DIS|DECK|CASY|BX|GNRC,BA|RTX|NOC|LHX|GD,0.40820243584937943,0.30603511042764026,0.10216732542173917
ICE,2019-06-28,Financial Exchanges & Data,HIG|TRV|VRSK|SRE|AWK,MCO|FDS|CME|MSCI|CBOE,0.39675105986959036,0.6322728873191075,-0.2355218274495171
IDXX,2019-06-28,Health Care Equipment,BSX|CPRT|LIN|GPN|JPM,SYK|BDX|EW|RMD|BAX,0.6262935175184561,0.3840994600094334,0.24219405750902268
IEX,2019-06-28,Industrial Machinery & Supplies & Components,MRK|PG|DG|JNJ|SYK,SWK|GWW|XYL|FTV|ITW,-0.020522293812823004,0.5047558355465638,-0.5252781293593868
IFF,2019-06-28,Specialty Chemicals,ROST|BLK|AIG|EBAY|TSN,DD|ALB|LYB|SHW|ECL,0.44990207901445745,0.7442231353320464,-0.294321056317589
INCY,2019-06-28,Biotechnology,APTV|ADSK|MPC|FANG|MCHP,ABBV|GILD|AMGN|BIIB|REGN,0.07861276637132805,0.3434421815026802,-0.26482941513135216
INTC,2019-06-28,Semiconductors,KLAC|VRTX|ISRG|BIIB|CPB,SWKS|MCHP|ON|NVDA|MU,0.3615619625564535,0.6308128756073628,-0.26925091305090926
INTU,2019-06-28,Application Software,MNST|SWK|GM|AMP|HCA,SNPS|ORCL|TRMB|ADBE|CDNS,0.46935944608208013,0.6236662579224163,-0.15430681184033612
IQV,2019-06-28,Life Sciences Tools & Services,BX|MA|MSCI|BAC|ORCL,DHR|TECH|WAT|TMO|A,0.3351481560637879,0.30974750192912553,0.02540065413466236
IR,2019-06-28,Industrial Machinery & Supplies & Components,WBD|CF|STZ|DVA|GOOGL,FTV|GWW|ITW|SNA|DOV,0.3896380041669477,0.5984948905340673,-0.20885688636711963
ISRG,2019-06-28,Health Care Equipment,VRTX|BIIB|SW|MOS|KLAC,PODD|BDX|ABT|DXCM|BAX,0.5089564307224013,0.7319543855240281,-0.22299795480162687
ITW,2019-06-28,Industrial Machinery & Supplies & Components,HBAN|SYF|SHW|PGR|WFC,FTV|PNR|NDSN|DOV|GWW,0.4797694068766272,0.8270006111165702,-0.34723120423994297
IVZ,2019-06-28,Asset Management & Custody Banks,DHI|CTSH|NCLH|RL|IBKR,NTRS|BLK|TROW|BEN|APO,0.4235668956538435,0.6661903616899615,-0.242623466036118
JCI,2019-06-28,Building Products,CMCSA|FDS|EXPE|ECL|ZTS,LII|MAS|ALLE|BLDR|TT,0.0709566858543844,0.7213286910003748,-0.6503720051459904
JKHY,2019-06-28,Transaction & Payment Processing Services,EXC|VICI|CNP|PNW|UDR,PYPL|FISV|MA|GPN|CPAY,0.4334698675531763,0.625676322443294,-0.19220645489011767
JNJ,2019-06-28,Pharmaceuticals,SYK|IEX|MRK|DG|DOV,VTRS|LLY|MRK|BMY|PFE,0.19584041020360782,0.5622897022831008,-0.366449292079493
JPM,2019-06-28,Diversified Banks,LIN|COO|HLT|IDXX|EL,TFC|USB|C|PNC|WFC,0.5207977893443447,0.5678288380951471,-0.04703104875080233
KHC,2019-06-28,Packaged Foods & Meats,HUM|SLB|FDX|KKR|LYB,MDLZ|CAG|GIS|CPB|TSN,0.1455957997695784,0.4984395623259613,-0.35284376255638294
KKR,2019-06-28,Asset Management & Custody Banks,HUM|VLO|LYB|KHC|SLB,BK|STT|APO|BLK|BEN,0.2520084087258521,0.48192630311434037,-0.22991789438848825
LHX,2019-06-28,Aerospace & Defense,UAL|TGT|VMC|GLW|SNPS,BA|LMT|GE|GD|TXT,-0.3195654259815222,0.03543782270888847,-0.35500324869041067
LII,2019-06-28,Building Products,EMR|TROW|GIS|SYF|HBAN,MAS|JCI|ALLE|BLDR|TT,0.322914918813716,0.5550778511462329,-0.2321629323325169
LLY,2019-06-28,Pharmaceuticals,SYY|AMCR|TYL|PM|NRG,BMY|ZTS|VTRS|MRK|PFE,-0.020948097270737015,0.7929084566732519,-0.8138565539439889
LMT,2019-06-28,Aerospace & Defense,TDY|TT|HD|ABT|ALLE,LHX|NOC|TXT|TDG|HII,0.2629389363614477,0.8445836491447675,-0.5816447127833198
LNT,2019-06-28,Electric Utilities,CPT|AEE|ED|EVRG|CMS,DUK|PEG|WEC|EVRG|AEP,0.8747836228970187,0.909269724629629,-0.03448610173261024
LYB,2019-06-28,Specialty Chemicals,HUM|BBY|KKR|KHC|BMY,SHW|PPG|ECL|ALB|IFF,0.2034687305486222,0.6108021005101428,-0.40733336996152064
MA,2019-06-28,Transaction & Payment Processing Services,BAC|ORCL|C|IQV|CASY,FIS|XYZ|PYPL|FISV|CPAY,0.4017923090346985,0.7418068815498408,-0.3400145725151423
MAR,2019-06-28,"Hotels, Resorts & Cruise Lines",CPAY|TRMB|HUBB|DAL|CMI,EXPE|BKNG|NCLH|RCL|CCL,0.4736083246817972,0.31160226911809447,0.16200605556370273
MAS,2019-06-28,Building Products,ELV|TXT|CAH|UPS|COR,LII|BLDR|TT|JCI|ALLE,0.2778813280807918,0.28796705870817546,-0.01008573062738366
MCHP,2019-06-28,Semiconductors,FANG|MPC|STX|TPR|INCY,MPWR|AVGO|FSLR|QCOM|INTC,0.40542475282084917,0.8780069990454056,-0.4725822462245564
MCO,2019-06-28,Financial Exchanges & Data,CBRE|KMB|BDX|AMGN|ETN,FDS|SPGI|MSCI|CME|CBOE,0.626607452595338,0.7438975977238957,-0.11729014512855773
MDLZ,2019-06-28,Packaged Foods & Meats,PEP|AFL|VRSK|KO|WM,CAG|SJM|CPB|GIS|KHC,0.6309628723392796,0.8575710358400147,-0.2266081635007351
MDT,2019-06-28,Health Care Equipment,ROP|ACN|ETR|L|HON,PODD|RVTY|ABT|ZBH|STE,0.1491370211178038,0.6385068033567911,-0.4893697822389873
MKC,2019-06-28,Packaged Foods & Meats,MTB|NDAQ|KMI|ADP|XOM,GIS|CAG|KHC|SJM|HSY,0.307723607570234,0.5740287269940766,-0.2663051194238426
MPWR,2019-06-28,Semiconductors,FCX|LRCX|STLD|DVN|CRM,QCOM|MU|MCHP|AVGO|TXN,0.7169815581773302,0.8209468997675239,-0.10396534159019366
MRK,2019-06-28,Pharmaceuticals,PG|IEX|JNJ|DG|SYK,JNJ|LLY|BMY|VTRS|ZTS,0.40090347130931603,0.6761486396748012,-0.2752451683654852
MSCI,2019-06-28,Financial Exchanges & Data,DE|FICO|BKNG|ORCL|C,CME|MCO|FDS|SPGI|NDAQ,0.6080329651226519,0.8254415842484428,-0.2174086191257909
MTD,2019-06-28,Life Sciences Tools & Services,MSI|COO|LDOS|JPM|J,TMO|WAT|A|IQV|DHR,0.22900998663004496,0.6213636947250918,-0.3923537080950468
MU,2019-06-28,Semiconductors,LITE|WDC|NVDA|DD|TSLA,AMD|QCOM|TXN|MCHP|MPWR,0.510535423481162,0.4924074688095962,0.018127954671565805
NCLH,2019-06-28,"Hotels, Resorts & Cruise Lines",COP|ROK|IP|IVZ|CTSH,MAR|CCL|BKNG|HLT|EXPE,0.22290620289487204,0.5902570858637136,-0.36735088296884155
NDAQ,2019-06-28,Financial Exchanges & Data,BAX|MKC|AIZ|EG|FIS,MCO|CBOE|SPGI|ICE|MSCI,0.3674974280995538,0.834246203571427,-0.46674877547187316
NDSN,2019-06-28,Industrial Machinery & Supplies & Components,FITB|GILD|TROW|ROST|HII,ITW|IEX|IR|FTV|PNR,0.49249327254725006,0.7969541480397928,-0.30446087549254275
NEE,2019-06-28,Multi-Utilities,MRSH|WEC|AFL|ES|VRSK,CNP|PCG|AEE|PNW|D,0.5653056568015696,0.3725813442098924,0.19272431259167722
NI,2019-06-28,Multi-Utilities,ESS|ATO|EXR|UDR|CCI,CMS|XEL|AEE|PNW|PCG,0.6051608594198573,0.5096835350542666,0.09547732436559075
NOC,2019-06-28,Aerospace & Defense,NVR|CDW|TDG|HUBB|DAL,GE|HII|TDG|GD|RTX,0.16457873315124938,0.22763518381941006,-0.06305645066816068
NTAP,2019-06-28,"Technology Hardware, Storage & Peripherals",FDX|REGN|CCL|KHC|SLB,WDC|HPQ|SMCI|HPE|AAPL,0.18489223584205697,0.34227127146822917,-0.1573790356261722
NTRS,2019-06-28,Asset Management & Custody Banks,PM|TYL|IRM|AMCR|NRG,AMP|KKR|BEN|TROW|STT,0.15738094923609627,0.704641310779261,-0.5472603615431647
NVDA,2019-06-28,Semiconductors,DXCM|DD|WYNN|LITE|WDC,FSLR|TXN|MPWR|MCHP|NXPI,0.6186906790801338,0.47420719855587784,0.14448348052425591
NXPI,2019-06-28,Semiconductors,BLDR|ON|COHR|URI|AXON,TXN|AMD|AVGO|SWKS|QCOM,0.624116418196192,0.8269894198340023,-0.2028730016378103
